"year","julian.day","wild","river.age","sea.age","length","weight","sea.lice","river","country","sex"
2007,155,TRUE,2,1,67.3,2.94,FALSE,"nivelle","fr","F"
2011,147,TRUE,2,1,56.8,1.3,FALSE,"moy","ie","M"
2004,111,FALSE,1,2,85.3,4.41,FALSE,"corrib","ie","F"
2008,136,TRUE,2,1,71.6,2.83,FALSE,"corrib","ie","F"
2003,103,FALSE,1,2,85.8,3.97,TRUE,"corrib","ie","F"
2006,138,TRUE,1,1,71.6,3.36,FALSE,"corrib","ie","M"
2000,143,FALSE,1,1,65.9,1.82,FALSE,"moy","ie","M"
2002,154,FALSE,2,1,70.8,2.03,TRUE,"moy","ie","M"
2014,149,TRUE,1,1,67,2.45,FALSE,"corrib","ie","M"
2009,96,TRUE,2,2,90.3,6.1,FALSE,"corrib","ie","F"
2003,140,TRUE,1,1,68,2.93,TRUE,"nivelle","fr","F"
2017,187,FALSE,1,1,67.7,2.06,FALSE,"corrib","ie","M"
2004,100,TRUE,3,2,92,5.85,TRUE,"moy","ie","M"
2008,168,TRUE,2,1,69.4,3.36,FALSE,"scorff","fr","M"
2015,98,TRUE,2,2,83.9,4.58,TRUE,"corrib","ie","F"
2008,131,TRUE,1,1,67.8,2.38,FALSE,"moy","ie","M"
2012,149,TRUE,1,1,61.4,2.16,FALSE,"scorff","fr","M"
2008,119,FALSE,1,2,77,3.59,FALSE,"nivelle","fr","F"
2008,129,TRUE,1,1,64.7,1.92,FALSE,"moy","ie","M"
2004,100,FALSE,2,4,91.2,6,FALSE,"moy","ie","F"
2008,142,FALSE,2,1,74.8,2.71,FALSE,"scorff","fr","M"
2004,154,TRUE,3,1,60,2.05,FALSE,"scorff","fr","F"
2009,93,TRUE,2,3,91.6,6.32,FALSE,"nivelle","fr","M"
2000,88,FALSE,1,2,80.5,3.22,TRUE,"scorff","fr","F"
2005,92,TRUE,2,2,75.9,3.26,TRUE,"corrib","ie","M"
2009,142,TRUE,2,1,52.2,1.34,FALSE,"scorff","fr","F"
2002,102,FALSE,1,2,74.8,2.93,FALSE,"scorff","fr","M"
2016,169,FALSE,1,1,64.6,2.01,FALSE,"scorff","fr","M"
2000,107,FALSE,1,2,79.8,3.55,FALSE,"moy","ie","F"
2007,95,TRUE,2,2,31,4.64,TRUE,"moy","ie","F"
2014,122,FALSE,1,2,81,3.38,FALSE,"scorff","fr","F"
2007,162,TRUE,2,1,28.2,2.68,FALSE,"corrib","ie","M"
2008,111,TRUE,1,2,84.3,4.66,TRUE,"nivelle","fr","F"
2000,93,FALSE,1,3,86.4,4.19,FALSE,"nivelle","fr","F"
2004,94,FALSE,1,2,76.2,2.2,TRUE,"oir","fr","M"
2003,130,TRUE,2,1,74.1,3.52,FALSE,"moy","ie","M"
2009,96,TRUE,2,2,87.9,6.38,FALSE,"corrib","ie","F"
2003,117,FALSE,1,2,85.1,4.12,FALSE,"moy","ie","F"
2001,142,TRUE,1,1,72.3,3.38,FALSE,"corrib","ie","F"
2002,173,FALSE,1,1,67.1,2.01,FALSE,"moy","ie","M"
2017,166,FALSE,2,1,67.5,2.18,FALSE,"scorff","fr","F"
2004,79,TRUE,1,2,87.1,5.23,FALSE,"corrib","ie","F"
2006,91,FALSE,1,2,81.2,3.3,FALSE,"oir","fr","M"
2013,119,FALSE,2,4,91.2,5.11,FALSE,"scorff","fr","F"
2013,169,FALSE,1,1,64.1,1.5,FALSE,"corrib","ie","M"
2000,116,FALSE,1,2,88.2,4.46,TRUE,"corrib","ie","F"
2000,96,FALSE,1,2,81.6,3.25,FALSE,"moy","ie","F"
2016,116,FALSE,1,3,87.8,3.77,FALSE,"moy","ie","F"
2000,100,FALSE,1,2,77,3.83,FALSE,"moy","ie","F"
2016,130,FALSE,1,4,98.7,6.02,FALSE,"moy","ie","F"
2005,141,TRUE,1,1,63.6,2.16,FALSE,"nivelle","fr","M"
2014,113,FALSE,1,2,78.1,3.65,FALSE,"corrib","ie","F"
2001,107,TRUE,1,2,81.7,5.2,FALSE,"scorff","fr","F"
2012,177,FALSE,1,1,65.4,2.33,FALSE,"nivelle","fr","M"
2003,86,TRUE,1,3,87,5.83,TRUE,"nivelle","fr","F"
2005,150,TRUE,1,1,72,3.06,TRUE,"moy","ie","F"
2002,101,FALSE,1,2,89.6,4.82,FALSE,"corrib","ie","M"
2006,112,FALSE,1,2,73.1,2.93,FALSE,"scorff","fr","F"
2008,100,FALSE,1,3,94.6,5.26,FALSE,"moy","ie","M"
2010,156,FALSE,1,1,75,2.63,FALSE,"corrib","ie","F"
2016,172,FALSE,1,1,57.2,1.21,FALSE,"scorff","fr","M"
2003,169,TRUE,1,1,70,2.48,FALSE,"corrib","ie","M"
2008,182,FALSE,2,1,67.1,2.07,FALSE,"scorff","fr","M"
2003,116,FALSE,2,2,84.4,4.84,FALSE,"moy","ie","M"
2011,127,FALSE,1,2,79.1,3.03,FALSE,"corrib","ie","F"
2003,152,TRUE,1,1,69.7,2.08,FALSE,"oir","fr","M"
2001,76,TRUE,1,2,85.4,5.27,FALSE,"nivelle","fr","M"
2002,79,TRUE,2,3,90.1,5.15,TRUE,"oir","fr","F"
2008,194,FALSE,1,1,58.6,1.34,FALSE,"oir","fr","F"
2000,82,TRUE,1,2,70.6,2.73,FALSE,"scorff","fr","M"
2001,78,TRUE,2,2,80,3.75,FALSE,"scorff","fr","F"
2007,91,TRUE,1,3,37.2,6.61,FALSE,"corrib","ie","F"
2002,142,FALSE,1,1,64.6,1.87,FALSE,"scorff","fr","M"
2001,110,FALSE,1,3,98.8,6.43,FALSE,"moy","ie","F"
2004,153,TRUE,3,1,62.5,2.04,FALSE,"scorff","fr","F"
2013,161,FALSE,2,1,66.2,2.22,FALSE,"corrib","ie","M"
2007,106,FALSE,1,2,80.8,3.45,FALSE,"scorff","fr","F"
2002,147,TRUE,1,1,77.8,3.99,FALSE,"corrib","ie","F"
2013,107,FALSE,2,2,68.5,2.43,FALSE,"scorff","fr","F"
2010,160,TRUE,3,1,67.3,2.82,FALSE,"moy","ie","M"
2006,91,FALSE,2,2,82,2.99,FALSE,"oir","fr","M"
2005,117,FALSE,1,2,92.4,4.75,FALSE,"corrib","ie","F"
2006,175,FALSE,1,1,71.6,2.19,TRUE,"corrib","ie","F"
2001,156,FALSE,1,1,62.6,1.65,FALSE,"scorff","fr","M"
2005,118,FALSE,1,2,81,3.22,FALSE,"scorff","fr","F"
2014,116,FALSE,2,2,73.8,2.8,FALSE,"corrib","ie","F"
2006,141,TRUE,2,1,60.6,1.78,FALSE,"scorff","fr","F"
2005,141,TRUE,2,1,67.3,2.57,FALSE,"moy","ie","F"
2002,150,TRUE,2,1,67.6,2.43,FALSE,"nivelle","fr","M"
2005,110,FALSE,1,3,89.5,5.23,FALSE,"moy","ie","F"
2015,168,FALSE,1,1,55.5,1.09,FALSE,"nivelle","fr","M"
2002,156,FALSE,1,1,82.6,3.92,FALSE,"corrib","ie","F"
2007,140,TRUE,2,1,27,2.57,TRUE,"corrib","ie","M"
2007,155,FALSE,1,1,69.6,2.37,FALSE,"nivelle","fr","M"
2000,97,FALSE,2,2,77.1,3.43,FALSE,"oir","fr","F"
2015,164,TRUE,2,1,66,2.22,FALSE,"moy","ie","F"
2015,101,TRUE,2,3,87.6,5.53,FALSE,"oir","fr","F"
2000,88,FALSE,2,3,94.4,5.66,FALSE,"moy","ie","F"
2013,170,FALSE,1,1,62.3,2.04,FALSE,"nivelle","fr","M"
2003,138,TRUE,2,1,69.9,2.81,FALSE,"moy","ie","M"
2008,168,TRUE,2,1,63.4,2.24,FALSE,"corrib","ie","F"
2008,87,TRUE,2,2,73.2,3.01,FALSE,"scorff","fr","F"
2003,112,FALSE,1,3,85.8,4.26,FALSE,"nivelle","fr","F"
2014,152,FALSE,1,1,73.6,3.06,FALSE,"corrib","ie","M"
2005,142,TRUE,1,1,73.5,2.91,FALSE,"corrib","ie","M"
2008,155,TRUE,1,1,72.1,2.46,FALSE,"nivelle","fr","M"
2001,100,TRUE,2,2,84.5,4.36,FALSE,"corrib","ie","F"
2003,98,TRUE,2,3,86.6,4.69,FALSE,"scorff","fr","F"
2002,156,FALSE,1,1,68.4,1.79,FALSE,"corrib","ie","M"
2004,153,FALSE,1,1,78.6,3.31,FALSE,"moy","ie","F"
2010,91,TRUE,1,4,83.5,5.33,FALSE,"scorff","fr","M"
2009,86,TRUE,1,2,75.3,3.63,FALSE,"oir","fr","F"
2008,114,FALSE,1,2,74,2.43,TRUE,"nivelle","fr","F"
2008,93,TRUE,2,2,88.1,5.54,FALSE,"corrib","ie","F"
2000,157,FALSE,2,1,73.5,2.72,FALSE,"moy","ie","M"
2000,89,TRUE,1,2,83.6,4.65,TRUE,"moy","ie","M"
2002,96,TRUE,3,2,85.7,4.13,TRUE,"scorff","fr","F"
2015,174,FALSE,2,1,69.8,2.33,FALSE,"scorff","fr","F"
2002,166,FALSE,2,1,68,2.18,TRUE,"moy","ie","M"
2003,98,FALSE,1,2,77.8,3.52,FALSE,"nivelle","fr","F"
2015,132,FALSE,1,2,83.7,4.05,FALSE,"moy","ie","M"
2012,124,FALSE,1,2,82.2,4.38,FALSE,"moy","ie","F"
2002,102,FALSE,2,2,93.3,5.7,FALSE,"moy","ie","F"
2014,146,TRUE,2,1,62.1,1.83,FALSE,"moy","ie","M"
2012,104,TRUE,3,2,80,3.93,FALSE,"nivelle","fr","F"
2011,116,FALSE,2,2,81.3,3.71,TRUE,"corrib","ie","F"
2000,126,TRUE,2,1,68.8,2.46,FALSE,"oir","fr","M"
2006,116,FALSE,1,2,93.1,6.38,FALSE,"moy","ie","F"
2009,138,TRUE,3,1,60.1,1.9,FALSE,"oir","fr","F"
2007,97,FALSE,2,2,84.5,3.46,FALSE,"nivelle","fr","F"
2011,168,FALSE,2,1,66.5,1.82,FALSE,"moy","ie","M"
2008,151,FALSE,1,1,72.4,2.45,FALSE,"corrib","ie","M"
2003,111,FALSE,1,2,70.7,2.27,FALSE,"nivelle","fr","F"
2001,149,TRUE,1,1,65.6,2.32,FALSE,"scorff","fr","M"
2000,88,TRUE,3,2,78,3.47,FALSE,"oir","fr","F"
2006,156,FALSE,1,1,63.5,1.72,FALSE,"scorff","fr","M"
2010,143,FALSE,1,1,74.6,2.55,FALSE,"moy","ie","F"
2002,140,FALSE,2,1,67.7,2.01,FALSE,"moy","ie","M"
2016,98,TRUE,1,4,103.4,8.14,FALSE,"moy","ie","F"
2014,109,TRUE,2,2,85.3,5.61,TRUE,"moy","ie","M"
2008,78,TRUE,1,2,83.1,4.87,FALSE,"scorff","fr","F"
2000,153,TRUE,2,1,61.7,2.02,FALSE,"nivelle","fr","F"
2005,108,FALSE,1,3,82.1,3.31,FALSE,"oir","fr","F"
2015,135,FALSE,1,2,79.4,3.23,TRUE,"corrib","ie","F"
2016,180,TRUE,1,1,69.7,2.8,FALSE,"corrib","ie","M"
2010,99,TRUE,1,2,73.7,3.23,FALSE,"nivelle","fr","F"
2002,131,TRUE,1,1,69.7,2.83,FALSE,"scorff","fr","F"
2001,75,TRUE,1,2,75.5,3.03,FALSE,"nivelle","fr","F"
2003,86,TRUE,2,3,97.8,8.31,TRUE,"moy","ie","F"
2001,99,FALSE,1,2,83.5,4.05,FALSE,"nivelle","fr","F"
2007,160,FALSE,1,1,27.1,2.41,FALSE,"corrib","ie","M"
2008,145,FALSE,2,1,67.9,2.07,FALSE,"corrib","ie","M"
2002,98,TRUE,1,4,104.6,9.18,TRUE,"moy","ie","F"
2006,121,FALSE,2,3,80.9,4.63,FALSE,"oir","fr","F"
2005,157,FALSE,1,1,74,2.59,FALSE,"scorff","fr","M"
2006,162,TRUE,1,1,70.3,3.05,FALSE,"moy","ie","F"
2004,97,FALSE,1,2,75.7,2.64,FALSE,"corrib","ie","F"
2006,106,TRUE,2,2,77.7,4.07,FALSE,"nivelle","fr","F"
2014,168,FALSE,1,1,61,1.42,FALSE,"moy","ie","F"
2005,170,FALSE,1,1,64.5,1.57,FALSE,"scorff","fr","F"
2010,140,TRUE,1,1,75.9,3.91,FALSE,"corrib","ie","F"
2005,103,FALSE,1,2,92.7,4.79,TRUE,"corrib","ie","F"
2000,93,FALSE,1,2,90,5.87,FALSE,"corrib","ie","M"
2008,123,FALSE,1,2,81.7,3.93,FALSE,"scorff","fr","F"
2007,119,FALSE,1,2,29.5,2.93,FALSE,"corrib","ie","F"
2008,112,FALSE,1,2,83.5,4.17,FALSE,"corrib","ie","F"
2003,86,TRUE,1,3,100.7,9.14,TRUE,"corrib","ie","F"
2011,185,FALSE,1,1,67.8,1.96,FALSE,"scorff","fr","M"
2013,99,TRUE,2,2,78.5,4.12,FALSE,"scorff","fr","M"
2003,165,FALSE,1,1,68,2.07,FALSE,"oir","fr","F"
2007,152,FALSE,1,1,73.3,2.74,FALSE,"nivelle","fr","M"
2002,99,FALSE,1,2,79.6,3.72,FALSE,"oir","fr","F"
2015,126,FALSE,2,2,88.5,4.71,TRUE,"corrib","ie","F"
2000,142,TRUE,2,1,71.5,3.85,FALSE,"moy","ie","F"
2006,147,FALSE,2,1,58.5,1.11,FALSE,"moy","ie","F"
2000,118,FALSE,1,4,101.7,6.83,FALSE,"moy","ie","F"
2012,118,TRUE,2,2,71.9,3.15,FALSE,"nivelle","fr","F"
2004,77,TRUE,2,2,81.3,4.28,FALSE,"oir","fr","F"
2002,108,FALSE,1,2,73.1,2.56,TRUE,"scorff","fr","F"
2001,165,FALSE,1,1,69,1.96,FALSE,"corrib","ie","M"
2005,123,FALSE,1,2,87,4.02,FALSE,"corrib","ie","F"
2003,100,FALSE,2,2,78.2,3.57,FALSE,"scorff","fr","F"
2011,109,TRUE,1,2,74.8,3.18,FALSE,"scorff","fr","F"
2009,105,FALSE,1,3,91.1,5.84,FALSE,"corrib","ie","F"
2006,160,FALSE,1,1,78.2,3.58,FALSE,"moy","ie","M"
2013,125,FALSE,1,3,91.2,4.81,FALSE,"moy","ie","F"
2005,94,TRUE,1,2,86.1,5.94,TRUE,"moy","ie","F"
2000,115,FALSE,1,2,89.6,5.01,FALSE,"moy","ie","F"
2004,107,TRUE,3,2,78.1,4.89,FALSE,"nivelle","fr","F"
2004,171,FALSE,1,1,80.8,3.49,TRUE,"corrib","ie","M"
2008,146,TRUE,2,1,72.8,2.74,FALSE,"moy","ie","M"
2002,107,FALSE,1,3,92.4,5.31,FALSE,"corrib","ie","F"
2001,171,FALSE,1,1,79.2,4.19,FALSE,"corrib","ie","M"
2006,117,FALSE,1,2,90.6,4.41,TRUE,"moy","ie","M"
2009,164,FALSE,1,1,69.5,2.56,FALSE,"moy","ie","M"
2005,156,TRUE,2,1,75.7,3.05,FALSE,"corrib","ie","M"
2009,104,FALSE,1,2,90.4,4.87,FALSE,"corrib","ie","F"
2004,153,TRUE,2,1,61.1,1.82,FALSE,"nivelle","fr","M"
2001,162,FALSE,1,1,68.7,2.19,FALSE,"scorff","fr","F"
2009,124,FALSE,1,4,98.5,6.76,TRUE,"corrib","ie","F"
2003,104,FALSE,1,3,96,6.75,TRUE,"moy","ie","M"
2005,160,TRUE,1,1,72.7,3.06,FALSE,"scorff","fr","M"
2003,95,TRUE,2,3,90.8,5.15,TRUE,"corrib","ie","F"
2005,164,FALSE,1,1,72.7,2.78,FALSE,"moy","ie","M"
2007,132,TRUE,3,1,27.5,2.67,FALSE,"moy","ie","M"
2000,95,TRUE,3,3,96.5,6.77,TRUE,"corrib","ie","F"
2010,99,TRUE,3,2,91.2,6.76,FALSE,"corrib","ie","F"
2013,99,TRUE,2,2,85.3,5.75,FALSE,"corrib","ie","F"
2005,99,TRUE,1,4,85.7,5.09,FALSE,"oir","fr","F"
2015,192,FALSE,1,1,64.2,1.92,FALSE,"oir","fr","M"
2003,96,FALSE,1,3,94.6,6.41,FALSE,"moy","ie","F"
2010,94,TRUE,1,2,68.3,2.51,FALSE,"oir","fr","F"
2004,168,FALSE,2,1,67,2.01,FALSE,"corrib","ie","M"
2009,144,TRUE,2,1,58,1.72,FALSE,"oir","fr","F"
2017,115,FALSE,1,4,95.4,5.78,FALSE,"corrib","ie","F"
2010,163,FALSE,1,1,72.3,2.09,FALSE,"moy","ie","M"
2002,155,FALSE,2,1,73.4,2.9,FALSE,"moy","ie","M"
2014,159,TRUE,3,1,66.9,2.38,FALSE,"moy","ie","F"
2002,93,TRUE,2,2,87.4,5.81,TRUE,"corrib","ie","F"
2010,146,TRUE,2,1,70.7,2.78,FALSE,"corrib","ie","M"
2006,136,FALSE,1,2,83.1,4.31,FALSE,"nivelle","fr","M"
2011,99,TRUE,1,3,92.3,6.25,FALSE,"corrib","ie","F"
2000,90,TRUE,1,2,90.3,6.57,TRUE,"corrib","ie","F"
2011,164,FALSE,1,1,69.2,2.58,FALSE,"moy","ie","F"
2017,111,FALSE,1,2,75.4,2.98,FALSE,"scorff","fr","F"
2001,107,FALSE,1,3,96.7,5.26,FALSE,"corrib","ie","F"
2011,158,FALSE,1,1,60.6,1.6,FALSE,"moy","ie","M"
2005,114,FALSE,2,4,90.7,5.34,FALSE,"nivelle","fr","F"
2000,159,FALSE,2,1,72.3,2.68,FALSE,"corrib","ie","M"
2005,102,FALSE,1,3,96.2,6.61,TRUE,"moy","ie","F"
2008,143,TRUE,1,1,62.7,1.77,FALSE,"oir","fr","M"
2009,91,FALSE,1,2,79.2,2.94,FALSE,"moy","ie","F"
2000,151,FALSE,1,1,62.2,1.23,FALSE,"scorff","fr","F"
2000,160,FALSE,1,1,72.7,2.38,FALSE,"corrib","ie","F"
2008,153,FALSE,2,1,76.1,2.63,FALSE,"corrib","ie","F"
2009,165,FALSE,1,1,76.9,3.26,FALSE,"corrib","ie","F"
2003,146,TRUE,2,1,68.6,2.86,FALSE,"scorff","fr","F"
2009,99,TRUE,1,2,78.9,3.82,FALSE,"nivelle","fr","M"
2002,95,TRUE,2,3,87.9,5.39,TRUE,"nivelle","fr","F"
2004,142,TRUE,2,1,69.3,3.01,FALSE,"nivelle","fr","M"
2007,117,FALSE,1,2,35.1,4.49,FALSE,"corrib","ie","F"
2008,113,FALSE,1,2,90.9,5.14,FALSE,"corrib","ie","F"
2015,159,FALSE,2,1,64.8,1.63,FALSE,"corrib","ie","F"
2002,148,TRUE,1,1,74.6,3.25,FALSE,"nivelle","fr","F"
2007,100,FALSE,1,2,34.4,4.43,FALSE,"moy","ie","F"
2008,143,FALSE,1,2,85,3.67,FALSE,"moy","ie","F"
2001,79,TRUE,2,2,90.4,7.5,FALSE,"corrib","ie","F"
2013,172,FALSE,1,1,68.2,2.23,FALSE,"scorff","fr","M"
2007,155,TRUE,2,1,62.5,1.59,FALSE,"nivelle","fr","F"
2015,180,FALSE,1,1,59.3,1.5,FALSE,"corrib","ie","M"
2006,88,TRUE,1,2,84.7,4.88,FALSE,"corrib","ie","F"
2010,115,FALSE,1,2,78.5,3.43,FALSE,"nivelle","fr","F"
2012,130,TRUE,2,1,68.2,2.8,FALSE,"corrib","ie","M"
2009,122,FALSE,1,4,100.2,7.33,TRUE,"moy","ie","F"
2006,150,TRUE,2,1,61.1,1.85,FALSE,"nivelle","fr","F"
2003,121,FALSE,1,2,91.9,5.45,FALSE,"moy","ie","M"
2005,143,TRUE,2,1,67.1,2.49,FALSE,"corrib","ie","F"
2013,109,TRUE,1,2,73.6,2.92,FALSE,"scorff","fr","M"
2003,97,FALSE,1,4,89.2,5.4,FALSE,"nivelle","fr","M"
2012,149,TRUE,1,1,69.4,NA,FALSE,"moy","ie","M"
2008,156,TRUE,3,1,63.7,2.8,FALSE,"moy","ie","M"
2014,123,FALSE,1,2,85.1,3.78,FALSE,"corrib","ie","F"
2003,95,TRUE,2,2,90.2,5.68,FALSE,"corrib","ie","M"
2005,90,TRUE,1,3,85,4.91,TRUE,"moy","ie","F"
2003,114,FALSE,1,4,98.2,5.82,TRUE,"moy","ie","F"
2005,94,TRUE,2,2,91.9,7.43,FALSE,"corrib","ie","F"
2006,99,FALSE,1,2,84.7,3.53,FALSE,"corrib","ie","F"
2002,82,TRUE,2,3,79.5,4.15,FALSE,"scorff","fr","M"
2006,101,FALSE,1,3,92.5,4.96,TRUE,"corrib","ie","F"
2009,119,FALSE,1,2,86,5.12,TRUE,"corrib","ie","F"
2003,88,TRUE,1,3,88.8,6.32,FALSE,"corrib","ie","F"
2010,140,TRUE,1,1,70.7,2.87,FALSE,"moy","ie","M"
2008,104,TRUE,2,3,85.7,5.4,FALSE,"nivelle","fr","F"
2015,160,FALSE,1,1,71.6,2.69,FALSE,"moy","ie","F"
2004,87,FALSE,1,2,80.3,3.2,FALSE,"scorff","fr","M"
2010,163,FALSE,1,1,60.9,1.68,FALSE,"corrib","ie","F"
2003,112,FALSE,2,3,94.5,5.49,FALSE,"moy","ie","F"
2007,105,FALSE,1,3,83.2,3.95,FALSE,"scorff","fr","F"
2001,81,TRUE,2,4,87.6,5.22,FALSE,"nivelle","fr","F"
2005,103,FALSE,1,2,79.6,3.67,FALSE,"nivelle","fr","M"
2011,99,TRUE,3,2,83.4,4.61,FALSE,"oir","fr","F"
2014,173,FALSE,2,1,66.4,1.62,FALSE,"nivelle","fr","F"
2005,86,TRUE,2,2,84.3,5.1,FALSE,"moy","ie","M"
2012,182,FALSE,1,1,60.6,1.85,FALSE,"corrib","ie","F"
2000,91,TRUE,1,2,89.4,7.8,FALSE,"moy","ie","M"
2007,163,FALSE,2,1,67.5,2.07,FALSE,"oir","fr","F"
2007,119,FALSE,1,4,40.1,9,TRUE,"corrib","ie","F"
2012,98,TRUE,2,2,77.8,3.85,FALSE,"scorff","fr","F"
2002,78,TRUE,2,3,90.7,6.31,TRUE,"corrib","ie","M"
2017,120,FALSE,1,2,70.5,2.35,FALSE,"scorff","fr","M"
2000,104,TRUE,1,2,75.8,2.91,FALSE,"scorff","fr","F"
2004,117,FALSE,1,2,81.1,3.83,FALSE,"oir","fr","F"
2001,95,FALSE,1,2,86.2,3.71,FALSE,"corrib","ie","F"
2005,151,TRUE,2,1,75.6,3.21,FALSE,"corrib","ie","F"
2012,113,TRUE,2,3,82.4,4.59,FALSE,"scorff","fr","F"
2003,114,FALSE,1,2,79.9,3.39,FALSE,"moy","ie","F"
2010,151,TRUE,1,1,72.2,2.98,FALSE,"moy","ie","M"
2013,127,FALSE,2,2,86.7,4.76,TRUE,"corrib","ie","M"
2002,107,FALSE,1,2,73.3,2.73,FALSE,"nivelle","fr","M"
