"year","julian.day","wild","river.age","sea.age","length","weight","sea.lice","river","country","sex"
2000,166.001348566625,2,1,1,71.7,2.9,FALSE,"corrib","ie",NA
2000,120.854319441123,1,1,1,70.3,2.31,FALSE,"corrib","ie",NA
2000,153.702759708751,1,1,1,73.6,2.95,FALSE,"corrib","ie",NA
2000,107.020870656114,2,1,4,105.7,9.16,TRUE,"corrib","ie",1
2000,74.7698036262894,1,1,4,97.6,7.87,FALSE,"corrib","ie",2
2000,102.757086445929,2,1,2,83.3,3.83,FALSE,"corrib","ie",2
2000,81.5696626499041,1,1,2,82.4,4.08,FALSE,"corrib","ie",1
2000,83.186511084593,1,2,2,83.1,5.08,TRUE,"corrib","ie",2
2000,154.765802763647,2,1,1,74.2,2.77,FALSE,"corrib","ie",NA
2000,104.948701176607,2,1,3,97.1,6.22,FALSE,"corrib","ie",1
2000,142.435218902508,2,1,1,68.6,1.97,FALSE,"corrib","ie",NA
2000,109.711125836337,2,1,3,95,5.74,TRUE,"corrib","ie",2
2000,115.045377908658,2,2,2,83,4.23,FALSE,"corrib","ie",2
2000,94.5769722892207,1,2,2,87.2,5.89,FALSE,"corrib","ie",2
2000,113.466602877635,2,1,3,99.5,5.35,TRUE,"corrib","ie",1
2000,88.1519556173421,1,2,2,80.2,4.16,TRUE,"corrib","ie",2
2000,110.140334102961,2,1,2,89.5,4.29,TRUE,"corrib","ie",2
2000,101.02093377971,2,1,2,84.8,4.43,FALSE,"corrib","ie",2
2000,98.2470808918254,1,1,2,95.9,7.36,FALSE,"corrib","ie",2
2000,103.464543405228,2,1,2,92.6,5.51,TRUE,"corrib","ie",2
2000,118.11965070763,2,1,2,90.4,5.29,FALSE,"corrib","ie",1
2000,101.595883431634,2,1,3,89,5.18,FALSE,"corrib","ie",1
2000,96.7397310488596,2,1,2,92.3,5.58,FALSE,"corrib","ie",1
2000,84.3463824537321,2,1,4,96.3,5.85,FALSE,"corrib","ie",2
2000,137.128185461286,1,2,1,69.6,2.23,FALSE,"corrib","ie",NA
2000,109.036870972386,1,2,2,87.9,6.05,FALSE,"corrib","ie",2
2000,92.5151224622246,1,2,2,80.8,4.69,FALSE,"corrib","ie",2
2000,102.267348086602,2,1,2,84.9,4.48,FALSE,"corrib","ie",2
2000,109.466693712347,2,1,4,97.5,7.57,FALSE,"corrib","ie",2
2000,113.510724157043,2,1,2,88.4,4.93,FALSE,"corrib","ie",2
2000,93.5589778219442,2,2,2,82.9,3.59,FALSE,"corrib","ie",2
2000,117.063159030996,2,1,2,81.2,3.8,FALSE,"corrib","ie",2
2000,82.5454186063706,1,2,3,102,9.43,FALSE,"corrib","ie",2
2000,89.0167125850116,1,1,2,90.3,6.67,FALSE,"corrib","ie",2
2000,92.995391478614,2,1,2,84.5,3.89,FALSE,"corrib","ie",2
2000,104.568403621336,2,2,2,92.1,5.65,FALSE,"corrib","ie",2
2000,118.497460995689,1,2,2,88.3,6,FALSE,"corrib","ie",1
2000,115.689814892255,2,1,2,74.2,3.53,FALSE,"corrib","ie",2
2000,108.768152053198,2,1,2,96.1,5.55,FALSE,"corrib","ie",2
2000,99.3509563062158,2,1,2,84.4,4.12,FALSE,"corrib","ie",2
2000,136.311010192597,1,1,1,71,3.21,FALSE,"corrib","ie",NA
2000,145.472240870775,2,1,1,73.8,2.55,FALSE,"corrib","ie",NA
2000,148.231751712709,1,1,1,74.6,3.14,FALSE,"corrib","ie",NA
2000,103.526774518994,2,1,4,104.8,7.84,TRUE,"corrib","ie",2
2000,88.8976984856502,1,2,2,75.2,3.96,TRUE,"corrib","ie",2
2000,99.5810983192716,1,2,4,95.7,6.47,FALSE,"corrib","ie",1
2000,134.498231828667,1,1,1,67.1,2.37,FALSE,"corrib","ie",NA
2000,100.788981685405,1,2,2,87,5.28,TRUE,"corrib","ie",1
2000,88.6927272475354,1,2,4,99.5,8.81,FALSE,"corrib","ie",2
2000,142.280962041701,1,2,1,77.5,3.58,FALSE,"corrib","ie",NA
2000,150.994501436927,1,2,1,75.5,3.16,FALSE,"corrib","ie",NA
2000,158.286623449812,2,1,1,70.6,1.98,TRUE,"corrib","ie",NA
2000,101.279534262959,1,2,2,82.9,4.53,FALSE,"corrib","ie",2
2000,77.4084184819841,1,1,2,91.5,6.95,TRUE,"corrib","ie",2
2000,141.791951033681,2,1,1,79.1,3.19,FALSE,"corrib","ie",NA
2000,118.619989250263,1,2,1,81.1,4.71,FALSE,"corrib","ie",NA
2000,98.6014542606569,2,1,2,97.6,6.09,TRUE,"corrib","ie",2
2000,162.834976522452,1,2,1,62.3,2.24,FALSE,"corrib","ie",NA
2000,99.158423803465,1,2,2,87.9,5.96,FALSE,"corrib","ie",2
2000,95.0391180240942,1,2,2,95.6,8.89,FALSE,"corrib","ie",2
2000,101.404286712693,2,1,2,84.2,4.2,FALSE,"corrib","ie",2
2000,162.664520806417,2,1,1,70.5,2.29,FALSE,"corrib","ie",NA
2000,149.230956843966,2,1,1,78.9,3.29,FALSE,"corrib","ie",NA
2000,124.896740554099,2,1,2,92.6,6.09,FALSE,"corrib","ie",1
2000,100.890530938149,2,2,2,92.1,4.4,FALSE,"corrib","ie",2
2000,109.596974213811,2,1,2,83.7,4.22,FALSE,"corrib","ie",2
2000,103.099876973655,2,1,2,83.4,3.8,FALSE,"corrib","ie",2
2000,102.725392089907,2,1,2,81,3.22,FALSE,"corrib","ie",2
2000,137.973960517617,1,2,1,66.8,3.04,FALSE,"corrib","ie",NA
2000,160.322887135075,2,1,1,72.1,2.28,FALSE,"corrib","ie",NA
2000,143.377729721301,1,2,1,77.4,4.04,FALSE,"corrib","ie",NA
2000,116.137015599357,2,1,2,96.6,6.38,FALSE,"corrib","ie",2
2000,138.780429097149,2,1,1,76.5,2.98,TRUE,"corrib","ie",NA
2000,91.956704064119,1,2,2,82.1,5.55,FALSE,"corrib","ie",1
2000,110.24294883605,2,2,2,85.6,4.53,FALSE,"corrib","ie",1
2000,110.703736494208,2,1,4,102.8,7.21,TRUE,"corrib","ie",2
2000,88.9650789310197,1,2,2,86,5.18,TRUE,"corrib","ie",2
2000,154.718751441398,2,1,1,78.6,3.55,FALSE,"corrib","ie",NA
2000,100.819035447797,1,2,2,79.4,4.25,FALSE,"corrib","ie",2
2000,116.634200550551,2,1,2,77.3,3.58,FALSE,"corrib","ie",2
2000,100.233857665646,2,1,3,99.9,6.56,FALSE,"corrib","ie",2
2000,148.101304832959,1,2,1,77.5,3.87,FALSE,"corrib","ie",NA
2000,112.060800039327,2,1,2,95.4,6.55,FALSE,"corrib","ie",2
2000,84.2957963014874,1,1,4,95.8,8.78,TRUE,"corrib","ie",2
2000,147.3700147658,1,2,1,74.6,3.97,TRUE,"corrib","ie",NA
2000,93.4389494009392,1,1,3,93.9,6.15,TRUE,"corrib","ie",1
2000,92.0504482232932,1,2,2,83.1,4.44,FALSE,"corrib","ie",2
2000,108.632428275309,2,2,2,94.4,5.95,FALSE,"corrib","ie",2
2000,156.326665480118,2,1,1,75.6,2.8,TRUE,"corrib","ie",NA
2000,151.971667346636,2,1,1,71.5,2.06,FALSE,"corrib","ie",NA
2000,84.2750415297143,1,1,2,94.6,6.37,FALSE,"corrib","ie",1
2000,105.363485747997,2,1,2,94.5,5.89,FALSE,"corrib","ie",2
2000,81.2402231565923,1,2,2,90.8,5.4,FALSE,"corrib","ie",1
2000,84.1118840890979,1,3,2,81.4,4.51,FALSE,"corrib","ie",2
2000,159.613965391291,2,1,1,73.9,2.94,FALSE,"corrib","ie",NA
2000,90.4561010520591,1,2,4,112.3,11.66,TRUE,"corrib","ie",2
2000,147.553744009769,2,1,1,80.1,3.07,FALSE,"corrib","ie",NA
2000,118.997545935941,2,1,3,98.4,6.99,FALSE,"corrib","ie",2
2000,147.806693143681,2,1,1,78.3,3.46,FALSE,"corrib","ie",NA
2000,158.329730809648,2,1,1,70.4,2.75,FALSE,"corrib","ie",NA
2000,75.8631753658186,1,2,2,89.7,5.7,FALSE,"corrib","ie",2
2000,138.52341131961,1,2,1,72.5,3.2,FALSE,"corrib","ie",NA
2000,92.2378598900091,2,1,2,89.6,4.6,FALSE,"corrib","ie",1
2000,123.153009654771,2,1,2,91.8,5.43,FALSE,"corrib","ie",1
2000,103.734616126936,1,3,2,82.9,5.83,FALSE,"corrib","ie",2
2000,70.9545754868136,1,2,2,91.4,6.67,FALSE,"corrib","ie",2
2000,94.790447855902,1,1,2,95.3,6.82,FALSE,"corrib","ie",2
2000,96.9958521699199,2,1,2,92.2,5.13,TRUE,"corrib","ie",2
2000,126.692337394726,2,1,2,89.9,5.19,TRUE,"corrib","ie",2
2000,86.8967631579373,1,3,2,78.3,4.43,FALSE,"corrib","ie",2
2000,109.451198578935,2,1,2,86.9,4.54,FALSE,"corrib","ie",2
2000,98.2672258366903,2,1,3,92.8,6.62,TRUE,"corrib","ie",2
2000,100.636025634426,1,1,4,99.2,8.28,FALSE,"corrib","ie",2
2000,131.267963563923,1,2,1,75.3,3.32,FALSE,"corrib","ie",NA
2000,149.359628244194,2,1,1,68,2.18,FALSE,"corrib","ie",NA
2000,140.612875757378,1,3,1,66.8,2.52,TRUE,"corrib","ie",NA
2000,87.7843420691245,1,2,2,100.3,8.38,FALSE,"corrib","ie",2
2000,90.2089562201434,2,1,2,89.7,4.45,FALSE,"corrib","ie",2
2000,107.75504672712,2,1,2,88.7,4.93,FALSE,"corrib","ie",2
2000,147.98757372062,2,1,1,72.2,2.61,FALSE,"corrib","ie",NA
2000,115.557970724393,2,1,3,98.6,6.66,FALSE,"corrib","ie",1
2000,101.545202651989,2,1,2,83,3.69,FALSE,"corrib","ie",2
2000,97.6476135981104,1,1,3,98.3,7.5,FALSE,"corrib","ie",2
2000,103.740923571392,2,2,2,82.8,3.96,FALSE,"corrib","ie",2
2000,87.3928243577741,1,1,2,97.6,8.31,FALSE,"corrib","ie",1
2000,95.007266641444,2,1,3,106.4,8.86,FALSE,"corrib","ie",1
2000,77.2943339355125,1,1,2,95.7,6410,FALSE,"corrib","ie",2
2000,116.7756430885,1,3,2,92.6,7.09,FALSE,"corrib","ie",2
2000,110.254963691761,2,1,2,93.4,6,FALSE,"corrib","ie",2
2000,117.567987157099,1,1,1,76,3.25,FALSE,"corrib","ie",NA
2000,92.7643719641673,2,1,2,91.2,5.22,FALSE,"corrib","ie",2
2000,94.6993693007197,1,2,2,91.1,6.66,FALSE,"corrib","ie",2
2000,94.2355274474201,2,1,2,87.5,3.56,TRUE,"corrib","ie",2
2000,99.2023882811077,1,2,4,104,9.43,FALSE,"corrib","ie",2
2000,95.973144060475,2,1,2,88,4.98,FALSE,"corrib","ie",2
2000,160.752721886928,2,1,1,73.3,2.89,FALSE,"corrib","ie",NA
2000,104.065019109223,2,2,2,90.4,5.04,TRUE,"corrib","ie",2
2000,139.901157701027,2,1,1,73,2.96,FALSE,"corrib","ie",NA
2000,145.658133542254,2,1,1,79.3,3.48,FALSE,"corrib","ie",NA
2000,97.4797331232759,2,1,3,88.7,5.1,TRUE,"corrib","ie",1
2000,85.0802781120169,1,2,2,84.6,5,FALSE,"corrib","ie",2
2000,104.112080110305,1,2,2,88.4,6.07,FALSE,"corrib","ie",2
2000,103.550146701668,1,2,2,87.9,5.63,FALSE,"corrib","ie",2
2000,122.020088849655,2,1,4,96.1,5.51,FALSE,"corrib","ie",2
2000,80.0494921129817,1,1,2,87.4,5.8,FALSE,"corrib","ie",2
2000,112.041114161438,2,1,2,86.2,4.28,FALSE,"corrib","ie",2
2000,89.1788330425051,2,1,2,89.8,4.98,TRUE,"corrib","ie",2
2000,102.189374680902,1,1,2,81.7,4.21,FALSE,"corrib","ie",2
2000,88.5424260139202,1,2,2,93.6,6.85,TRUE,"corrib","ie",2
2000,119.259056620006,2,3,4,93.1,5.2,TRUE,"corrib","ie",2
2000,111.273128241538,2,1,4,105.5,6.82,FALSE,"corrib","ie",2
2000,107.804187448118,2,1,2,85.7,4.02,FALSE,"corrib","ie",2
2000,103.430242184002,2,1,2,87.2,4.7,FALSE,"corrib","ie",2
2000,95.010840334947,1,1,2,92.8,6.65,FALSE,"corrib","ie",1
2000,136.451044218994,1,1,1,72.8,2.85,FALSE,"corrib","ie",NA
2000,99.0525690124483,1,1,2,93.1,5.68,TRUE,"corrib","ie",2
2000,120.522489053296,2,1,2,87.8,4.59,FALSE,"corrib","ie",2
2000,154.2814997993,2,1,1,87.9,4.66,TRUE,"corrib","ie",NA
2000,108.564916347324,2,1,2,93.3,5.13,FALSE,"corrib","ie",2
2000,94.019912220637,1,2,2,86.1,5.87,TRUE,"corrib","ie",1
2000,75.6216451337508,1,1,2,96,9.36,TRUE,"corrib","ie",2
2000,132.378452352606,2,2,1,66.3,2.39,FALSE,"corrib","ie",NA
2000,94.4354321358991,2,1,3,95.4,6.36,FALSE,"corrib","ie",2
2000,72.1288052767912,1,1,2,86.5,5.92,FALSE,"corrib","ie",1
2000,72.83489225202,1,1,2,89.7,5.5,FALSE,"corrib","ie",2
2000,87.0403390948552,1,1,3,96.6,7.21,FALSE,"corrib","ie",1
2000,151.177124238947,2,2,1,67.6,1.89,FALSE,"corrib","ie",NA
2000,77.587309714103,1,2,3,96.2,9.1,FALSE,"corrib","ie",2
2000,87.6511453845598,1,1,2,89.6,5.95,TRUE,"corrib","ie",2
2000,107.998722076438,2,1,2,80.1,3.61,FALSE,"corrib","ie",2
2000,97.2715743908145,2,1,2,92,5.85,TRUE,"corrib","ie",2
2000,78.1012583680906,1,3,2,88.8,6.05,FALSE,"corrib","ie",2
2000,93.1407472328462,2,1,2,85.5,4.18,TRUE,"corrib","ie",2
2000,98.7514457523774,1,2,2,87.7,5.43,FALSE,"corrib","ie",2
2000,142.414325406656,2,2,1,71,2.3,FALSE,"corrib","ie",NA
2000,101.827606307165,2,1,3,98.4,5.72,TRUE,"corrib","ie",2
2000,88.537565745091,1,1,4,99.1,8.04,FALSE,"corrib","ie",2
2000,81.7298064748585,2,1,2,91.4,6,FALSE,"corrib","ie",2
2000,132.012063614367,1,2,1,79.7,4.14,FALSE,"corrib","ie",NA
2000,87.5108424792722,2,2,2,86.6,4.14,FALSE,"corrib","ie",1
2000,82.539705707056,1,2,3,104.5,10.5,FALSE,"corrib","ie",2
2000,133.861572645634,2,1,1,64.4,1.92,FALSE,"corrib","ie",NA
2000,111.828134828498,2,1,2,86,3.38,FALSE,"corrib","ie",2
2000,143.796907448478,1,1,1,74.4,4.09,FALSE,"corrib","ie",NA
2000,110.188524667699,2,1,2,81.3,3.84,FALSE,"corrib","ie",1
2000,85.8313502034573,1,2,4,101.2,8.34,FALSE,"corrib","ie",2
2000,86.4738853907696,1,2,2,77.6,4.48,FALSE,"corrib","ie",2
2000,138.964999440538,1,1,1,73.3,3.1,FALSE,"corrib","ie",NA
2000,101.5533784025,2,1,2,89.1,4.97,TRUE,"corrib","ie",2
2000,131.798682091885,1,1,1,81.8,5.19,FALSE,"corrib","ie",NA
2000,159.968200866097,2,1,1,72.1,2.39,FALSE,"corrib","ie",NA
2000,85.7048232076799,2,1,2,90.6,4.46,FALSE,"corrib","ie",2
2000,81.3292996398955,1,1,2,87.9,5.53,TRUE,"corrib","ie",2
2000,138.200833489222,1,2,1,75.2,3.61,FALSE,"corrib","ie",NA
2000,79.370428210256,1,1,2,86.3,5.31,TRUE,"corrib","ie",2
2000,111.948424122746,1,1,2,91.7,6.48,TRUE,"corrib","ie",1
2000,166.232431408498,2,1,1,70.1,2.59,FALSE,"corrib","ie",NA
2000,83.8795805924424,2,1,2,91.5,5.47,FALSE,"corrib","ie",1
2000,182.518548172685,2,1,1,78.6,3.27,FALSE,"corrib","ie",NA
2000,99.7800661211727,2,2,2,89,5.64,FALSE,"corrib","ie",2
2000,97.2928640156824,1,1,4,103.3,9.35,FALSE,"corrib","ie",2
2000,135.455221283792,1,2,1,72.5,3.17,FALSE,"corrib","ie",NA
2000,160.554977912935,2,1,1,73.9,2.72,FALSE,"corrib","ie",NA
2000,93.7888707988671,1,1,4,106.3,8.82,TRUE,"corrib","ie",2
2000,97.5455903936427,1,2,2,88.6,5.26,FALSE,"corrib","ie",1
2000,102.646766317763,2,1,2,88,4.75,TRUE,"corrib","ie",2
2000,160.362910037673,2,1,1,73.6,3.32,FALSE,"corrib","ie",NA
2000,103.576313455138,2,1,2,83.5,3.59,FALSE,"corrib","ie",2
2000,107.784996812517,2,2,3,102.7,7.61,TRUE,"corrib","ie",2
2000,152.262443492029,1,2,1,76.5,3.94,FALSE,"corrib","ie",NA
2000,102.791542601938,2,1,2,81.5,3.89,FALSE,"corrib","ie",2
2000,139.583288753576,2,1,1,71.5,2.22,FALSE,"corrib","ie",NA
2000,80.3718235455484,1,3,2,89.1,5210,FALSE,"corrib","ie",2
2000,85.4677369492266,1,2,2,87.8,5.27,FALSE,"corrib","ie",2
2000,102.284264000145,2,1,2,89.7,5.53,FALSE,"corrib","ie",1
2000,90.8978414846169,1,2,3,102.4,9.2,FALSE,"corrib","ie",1
2000,92.7963864278595,1,1,2,94.8,6,FALSE,"corrib","ie",2
2000,88.6962818902911,1,2,3,90.6,5.98,FALSE,"corrib","ie",1
2000,174.592829889669,2,1,1,66.7,1.92,TRUE,"corrib","ie",NA
2000,110.331397574885,2,1,3,98.3,7.74,FALSE,"corrib","ie",2
2000,97.3762644540226,2,1,4,94.3,5.71,FALSE,"corrib","ie",2
2000,82.4091372111879,1,2,2,97.5,7.86,FALSE,"corrib","ie",1
2000,96.8264626282125,2,1,2,86.5,4.32,FALSE,"corrib","ie",2
2000,155.319295257901,2,1,1,71.5,2.31,FALSE,"corrib","ie",NA
2000,86.3333841581841,1,2,2,87.1,5.69,FALSE,"corrib","ie",2
2000,110.885860154361,2,1,2,91.4,5.42,FALSE,"corrib","ie",2
2000,109.830634338437,2,1,2,85.6,4.15,FALSE,"corrib","ie",2
2000,97.213349187849,2,1,2,87,3.8,FALSE,"corrib","ie",2
2000,84.3998185649908,1,2,2,80.4,4.9,FALSE,"corrib","ie",2
2000,158.240977946078,2,1,1,65.3,1.75,FALSE,"corrib","ie",NA
2000,98.9936339494018,2,1,2,82.9,4.14,FALSE,"corrib","ie",2
2000,103.13720726108,2,1,4,96.4,6.18,FALSE,"corrib","ie",2
2000,112.217074559834,2,1,3,97.9,6.23,FALSE,"corrib","ie",2
2000,111.317288055575,2,1,2,89.9,5.03,FALSE,"corrib","ie",2
2000,99.0819399380655,2,2,2,92.1,5.78,FALSE,"corrib","ie",2
2000,95.522241365613,1,3,2,87.6,4.96,TRUE,"corrib","ie",2
2000,100.213871923093,2,1,3,99.7,6.16,FALSE,"corrib","ie",1
2000,111.238500080984,2,1,3,93.9,4.8,FALSE,"corrib","ie",2
2000,112.17412995968,1,2,2,83.4,5.44,FALSE,"corrib","ie",2
2000,107.384222730404,2,1,2,91,5.15,TRUE,"corrib","ie",2
2000,84.9268839160953,1,1,2,93.6,7.15,FALSE,"corrib","ie",2
2000,111.461828749361,2,1,2,89.7,5.37,FALSE,"corrib","ie",2
2000,157.619841227325,1,3,1,64.4,2.33,FALSE,"corrib","ie",NA
2000,84.9948837545598,1,1,3,96,6.76,FALSE,"corrib","ie",2
2000,105.235045587911,2,1,2,88.5,4.36,FALSE,"corrib","ie",2
2000,132.290984473487,1,2,1,77.5,3.77,FALSE,"corrib","ie",NA
2000,133.181005673172,1,1,1,81.9,4.55,FALSE,"corrib","ie",NA
2000,102.811798490802,1,2,2,77.9,3.58,FALSE,"corrib","ie",2
2000,152.625726363388,2,2,1,72.2,2.3,FALSE,"corrib","ie",NA
2000,108.408903239182,2,2,2,88.1,4.43,FALSE,"corrib","ie",2
2000,159.358419353454,2,1,1,75.1,2.89,FALSE,"corrib","ie",NA
2000,85.1798778011204,1,2,2,73.9,3.35,FALSE,"corrib","ie",2
2000,114.120013209583,2,1,2,89.1,4.94,TRUE,"corrib","ie",2
2000,90.7729992220023,1,1,2,96.1,7.44,TRUE,"corrib","ie",2
2000,94.4393925703844,2,2,3,104.2,8.01,FALSE,"corrib","ie",2
2000,102.190398921941,2,1,2,87.4,4.6,FALSE,"corrib","ie",2
2000,118.99871858554,2,1,2,91,5.4,TRUE,"corrib","ie",2
2000,161.598799474986,2,2,1,79.3,3.25,FALSE,"corrib","ie",NA
2000,117.441593233924,2,1,2,90.7,5.15,TRUE,"corrib","ie",2
2000,91.5581984290828,1,2,2,88.7,6.68,FALSE,"corrib","ie",2
2000,96.1812003788895,2,1,3,100.2,6.36,TRUE,"corrib","ie",2
2000,125.370553020787,1,1,1,76.6,3.67,FALSE,"corrib","ie",NA
2000,102.729671037456,2,1,4,103.3,8.17,TRUE,"corrib","ie",2
2000,91.2334226221606,1,2,2,88.1,5.28,TRUE,"corrib","ie",1
2000,102.097038435245,2,1,2,85,4.37,TRUE,"corrib","ie",2
2000,92.6471085860392,2,1,2,90.7,5.31,FALSE,"corrib","ie",2
2000,115.74386091096,2,1,2,88.5,5.22,TRUE,"corrib","ie",1
2000,90.985247956163,2,1,4,98.1,6.85,TRUE,"corrib","ie",2
2000,110.056848366431,2,1,4,92.4,4.68,FALSE,"corrib","ie",2
2000,149.541315605035,1,2,1,76.6,3.7,TRUE,"corrib","ie",NA
2000,86.7865909637402,1,1,2,84.8,4.88,FALSE,"corrib","ie",1
2000,95.0118033235628,1,1,3,95.5,6.37,TRUE,"corrib","ie",2
2000,88.5057591570856,1,2,2,85.6,4.99,FALSE,"corrib","ie",2
2000,95.993063810319,1,1,2,91.5,7,FALSE,"corrib","ie",2
2000,89.6700735296598,1,1,2,94.4,7.41,FALSE,"corrib","ie",2
2000,102.120096161257,1,1,2,84,4.79,FALSE,"corrib","ie",2
2000,161.728805306872,2,1,1,65.5,1.88,FALSE,"corrib","ie",NA
2000,103.849479870491,2,2,4,103.1,7.16,TRUE,"corrib","ie",2
2000,84.8366052906986,1,1,2,82.2,4.33,FALSE,"corrib","ie",2
2000,99.2987779544867,1,2,2,97.6,7.72,FALSE,"corrib","ie",2
2000,179.167933923418,2,1,1,77.3,2.97,FALSE,"corrib","ie",NA
2000,95.3130905597874,1,2,2,87.8,4.64,FALSE,"corrib","ie",2
2000,97.3602193978361,2,1,2,85.3,3.77,TRUE,"corrib","ie",1
2000,155.814942029295,2,2,1,78.9,3.49,TRUE,"corrib","ie",NA
