"year","julian.day","wild","river.age","sea.age","length","weight","sea.lice","river","country","sex"
2002,138.358651833629,TRUE,2,1,74.1,2.74,FALSE,"moy","ie",NA
2014,94.0780582662852,TRUE,3,2,80.2,3.77,FALSE,"nivelle","fr",2
2005,138.282428687795,TRUE,3,1,79.7,4.01,FALSE,"moy","ie",NA
2016,168.006164192544,FALSE,1,1,69.2,1.91,FALSE,"moy","ie",NA
2003,153.693407242314,FALSE,1,1,68.2,1.79,FALSE,"scorff","fr",NA
2004,167.532380079337,FALSE,1,1,68.5,2.05,FALSE,"moy","ie",NA
2016,161.661210553633,TRUE,2,1,64,1.84,FALSE,"oir","fr",NA
2012,181.383330266715,FALSE,1,1,75,3.32,FALSE,"corrib","ie",NA
2014,113.697476259373,FALSE,1,2,81.9,3.53,FALSE,"moy","ie",2
2008,130.507837656151,FALSE,1,2,82.5,3.61,FALSE,"corrib","ie",2
2009,109.411039858728,TRUE,1,2,77.7,3.97,FALSE,"nivelle","fr",2
2017,166.181251937548,FALSE,2,1,63.6,1.89,FALSE,"moy","ie",NA
2000,104.185622563727,FALSE,1,4,99.6,6.68,FALSE,"corrib","ie",2
2003,152.401052654468,FALSE,1,1,66.8,2.38,FALSE,"corrib","ie",NA
2001,144.330270894592,FALSE,1,1,73.4,2.62,FALSE,"corrib","ie",NA
2013,128.49849432116,FALSE,3,2,80,3.57,FALSE,"corrib","ie",1
2012,107.267855901825,TRUE,1,2,81.1,5.46,FALSE,"nivelle","fr",2
2011,121.599740650444,FALSE,1,2,84.5,4.49,TRUE,"corrib","ie",2
2012,151.437267269261,TRUE,2,1,66.1,2.45,FALSE,"moy","ie",NA
2011,165.601013659498,TRUE,2,1,65.8,2.03,FALSE,"scorff","fr",NA
2010,171.858810328023,FALSE,1,1,70.4,2.59,FALSE,"scorff","fr",NA
2005,165.082128455759,FALSE,1,1,73.7,2.34,FALSE,"corrib","ie",NA
2011,170.252323415429,FALSE,2,1,64.4,1.83,FALSE,"moy","ie",NA
2010,100.68958286651,FALSE,2,3,95.4,6.1,TRUE,"moy","ie",2
2003,141.681607738376,TRUE,1,1,68.7,2.78,FALSE,"corrib","ie",NA
2012,168.885216806185,FALSE,2,1,71.1,3.04,FALSE,"oir","fr",NA
2006,169.553707976026,FALSE,1,1,56.1,1.05,FALSE,"nivelle","fr",NA
2003,159.612139464162,FALSE,1,1,84.2,3.71,FALSE,"corrib","ie",NA
2003,153.053310407178,TRUE,2,1,61.2,2.45,FALSE,"oir","fr",NA
2007,88.1030967396895,TRUE,1,2,31.8110236220472,4.15,FALSE,"moy","ie",1
2015,160.142527526117,FALSE,1,1,64.2,1.86,FALSE,"moy","ie",NA
2013,178.642457071069,FALSE,1,1,59.1,1.2,FALSE,"moy","ie",NA
2013,108.149518900217,FALSE,1,2,84.6,4.43,FALSE,"oir","fr",2
2003,111.018436805209,FALSE,2,2,82.5,3.84,FALSE,"oir","fr",2
2007,118.368984152806,FALSE,1,2,29.8031496062992,3.13,FALSE,"moy","ie",2
2012,87.5057513016216,TRUE,2,4,84.2,5.65,FALSE,"corrib","ie",2
2014,153.177022739062,TRUE,2,1,62.8,1.91,FALSE,"moy","ie",NA
2016,185.895919432875,FALSE,1,1,63.2,2.19,FALSE,"corrib","ie",NA
2012,143.323569503813,TRUE,2,1,58.6,1.73,TRUE,"nivelle","fr",NA
2003,153.481545705964,FALSE,1,1,73.6,2.67,FALSE,"oir","fr",NA
2005,137.978970610954,TRUE,1,1,69.4,2.61,FALSE,"corrib","ie",NA
2004,116.75277446534,FALSE,2,2,84.3,3.97,FALSE,"nivelle","fr",1
2006,155.940951738018,FALSE,2,1,68.8,1.87,TRUE,"corrib","ie",NA
2013,99.8431691739763,FALSE,1,4,90.7,5.09,FALSE,"oir","fr",2
2012,113.06840761811,FALSE,2,2,73,2.97,FALSE,"scorff","fr",2
2005,144.204441494018,TRUE,1,1,73.3,3.55,FALSE,"moy","ie",NA
2001,152.082170510476,TRUE,2,1,68.2,1.98,FALSE,"moy","ie",NA
2013,159.531812046683,TRUE,1,1,62.8,2.36,FALSE,"nivelle","fr",NA
2000,90.2166774595544,TRUE,2,2,87.9,5.57,FALSE,"moy","ie",2
2003,147.853158319422,TRUE,1,1,70.5,2.56,FALSE,"corrib","ie",NA
2014,168.707795696881,TRUE,1,1,75.9,4.03,FALSE,"oir","fr",NA
2008,165.23715489612,FALSE,1,1,69.1,2.74,FALSE,"corrib","ie",NA
2004,162.046709642751,FALSE,1,1,72,2.33,FALSE,"oir","fr",NA
2000,108.93500647243,TRUE,2,2,86.7,4.86,FALSE,"corrib","ie",2
2001,111.099393762408,FALSE,2,3,86.3,4.42,FALSE,"scorff","fr",2
2001,92.9986683528607,FALSE,1,3,81.9,3.48,FALSE,"scorff","fr",2
2010,94.0100086581999,TRUE,1,3,82.9,4.09,FALSE,"scorff","fr",2
2001,107.566452029644,FALSE,1,3,81.3,3.25,TRUE,"scorff","fr",1
2000,80.5105283736721,TRUE,2,2,79.9,4.44,FALSE,"corrib","ie",2
2002,153.03036730277,TRUE,1,1,71,2.74,FALSE,"scorff","fr",NA
2003,99.453902820777,TRUE,2,2,84.3,4.61,FALSE,"corrib","ie",2
2002,105.884221204055,FALSE,1,2,88.6,5.29,FALSE,"corrib","ie",1
2001,75.3669490245541,TRUE,1,2,88.4,6.49,FALSE,"oir","fr",2
2013,165.312004173494,FALSE,1,1,66.1,1.81,FALSE,"moy","ie",NA
2004,94.7009856364461,FALSE,1,2,77,2.8,FALSE,"nivelle","fr",2
2010,163.003811564021,FALSE,1,1,77.3,3.51,FALSE,"moy","ie",NA
2000,96.519144114603,FALSE,1,2,83.6,4.24,FALSE,"moy","ie",2
2000,129.451278612433,TRUE,2,1,66.5,2.34,FALSE,"scorff","fr",NA
2000,84.3634269072199,TRUE,1,2,74.2,3.57,FALSE,"oir","fr",2
2006,159.678736086935,FALSE,1,1,63.8,1.71,FALSE,"moy","ie",NA
2013,155.564596538618,TRUE,2,1,72.8,3.6,FALSE,"moy","ie",NA
2014,149.10075385814,TRUE,2,1,70.2,2.59,FALSE,"corrib","ie",NA
2004,112.294270822845,FALSE,1,3,90.6,4.76,TRUE,"nivelle","fr",2
2010,166.224669537149,FALSE,1,1,65.1,2.1,FALSE,"oir","fr",NA
2010,100.574729352525,TRUE,1,2,73.3,3.67,FALSE,"scorff","fr",2
2015,160.976608985667,TRUE,2,1,62.3,1.95,FALSE,"scorff","fr",NA
2002,148.052909037345,TRUE,1,1,73.7,3.66,FALSE,"corrib","ie",NA
2010,159.201968106131,TRUE,1,1,61.1,2.2,FALSE,"scorff","fr",NA
2004,126.403175517144,FALSE,1,3,96.9,5.15,TRUE,"corrib","ie",1
2006,158.521261584088,FALSE,2,1,60.4,1.38,FALSE,"scorff","fr",NA
2008,111.805290789405,FALSE,1,2,85.8,5.02,FALSE,"corrib","ie",2
2005,110.083858731265,FALSE,1,2,81.9,4.37,FALSE,"scorff","fr",2
2007,136.658504398556,TRUE,2,1,29.6850393700787,3.42,FALSE,"corrib","ie",NA
2005,118.696189867155,FALSE,1,3,82.3,3.56,FALSE,"oir","fr",2
2001,165.799493141609,FALSE,1,1,69.3,2.06,FALSE,"scorff","fr",NA
2006,86.5015897621166,TRUE,1,2,88.5,5.35,FALSE,"corrib","ie",2
2002,114.281071511281,FALSE,1,2,83.3,3.74,FALSE,"scorff","fr",1
2003,112.44559750729,FALSE,1,2,93.8,6.31,FALSE,"corrib","ie",2
2000,96.7004347558912,FALSE,1,2,86.7,4.03,FALSE,"corrib","ie",2
2014,127.290085388591,FALSE,1,3,80,3.39,FALSE,"oir","fr",2
2013,155.30399862817,TRUE,2,1,68.3,2.34,FALSE,"moy","ie",NA
2005,116.07447209255,FALSE,1,2,78.1,3.26,FALSE,"nivelle","fr",1
2012,113.567243132155,FALSE,1,3,90.8,6.06,FALSE,"moy","ie",2
2002,146.5161673137,FALSE,2,1,61.1,1.45,FALSE,"nivelle","fr",NA
2013,125.940508651931,FALSE,1,2,82,3.71,FALSE,"moy","ie",1
2003,122.539852200422,FALSE,1,2,85,3.68,FALSE,"moy","ie",2
2011,150.958855916426,FALSE,1,1,60.2,1.44,FALSE,"nivelle","fr",NA
2000,84.5392749404871,TRUE,3,3,100.8,7.66,FALSE,"corrib","ie",2
2000,82.172954048482,TRUE,2,3,82.8,5.56,FALSE,"scorff","fr",1
2002,138.618500325877,TRUE,2,1,70.9,2.87,FALSE,"moy","ie",NA
2012,127.160559847415,FALSE,1,2,70.6,2.19,FALSE,"nivelle","fr",1
2016,145.986748718884,FALSE,1,1,69.3,2.16,FALSE,"corrib","ie",NA
2004,84.575166643104,TRUE,1,2,82.2,4.58,FALSE,"scorff","fr",2
2010,125.072356852925,FALSE,1,3,77.6,2.89,FALSE,"scorff","fr",2
2012,169.626670902522,FALSE,1,1,78,3.28,FALSE,"moy","ie",NA
2012,111.888061518243,TRUE,2,2,75.7,3.82,FALSE,"scorff","fr",2
2014,116.320232671866,FALSE,1,2,77.1,3.34,FALSE,"scorff","fr",2
2009,163.224925327501,FALSE,2,1,60.9,1.78,FALSE,"oir","fr",NA
2005,142.992784411467,TRUE,1,1,67.2,2.42,FALSE,"scorff","fr",NA
2000,117.994563710478,FALSE,1,4,101,8.01,FALSE,"moy","ie",2
2012,156.377841561214,TRUE,2,1,63.1,1.9,FALSE,"moy","ie",NA
2002,159.239354795803,FALSE,1,1,77.6,2.99,FALSE,"corrib","ie",NA
2013,177.248143043493,FALSE,1,1,69.3,2.3,FALSE,"corrib","ie",NA
2015,127.945526828755,FALSE,2,2,89.4,4.63,FALSE,"corrib","ie",2
2010,119.680813826966,FALSE,1,2,84.6,3.65,FALSE,"corrib","ie",1
2007,124.208411006735,FALSE,1,2,32.9527559055118,3.61,FALSE,"moy","ie",1
2011,159.69235283146,FALSE,1,1,65,1.63,FALSE,"oir","fr",NA
2008,116.733789167158,FALSE,1,3,86.8,4.51,TRUE,"nivelle","fr",2
2000,74.6670446157561,FALSE,2,2,89,5.26,TRUE,"corrib","ie",1
2005,148.274435043674,TRUE,2,1,69.5,3.26,FALSE,"moy","ie",NA
2013,87.639653543935,TRUE,1,2,83.9,4.94,FALSE,"scorff","fr",2
2008,150.3416307209,TRUE,2,1,70.8,2.85,FALSE,"corrib","ie",NA
2008,102.314652954936,TRUE,1,2,93.8,7.62,TRUE,"corrib","ie",2
2012,114.003426974856,FALSE,1,2,75.1,3.15,FALSE,"nivelle","fr",2
2002,92.5471209718551,TRUE,2,4,97.7,7.32,FALSE,"moy","ie",2
2008,127.621449662823,FALSE,2,2,82.8,3.35,FALSE,"scorff","fr",1
2004,100.144452106728,TRUE,1,2,74.2,2.99,FALSE,"nivelle","fr",2
2000,108.115962329489,FALSE,1,3,92.1,4.57,FALSE,"scorff","fr",2
2011,166.52868628543,TRUE,2,1,71.2,2.99,FALSE,"nivelle","fr",NA
2006,168.563696232527,TRUE,2,1,83.1,5.28,FALSE,"corrib","ie",NA
2010,127.062871535508,FALSE,1,2,80.7,3.78,FALSE,"nivelle","fr",2
2000,167.97625968193,FALSE,1,1,71.2,2.75,FALSE,"moy","ie",NA
2004,100.971639207136,TRUE,2,2,76.4,3.86,FALSE,"nivelle","fr",2
2008,113.838496213084,FALSE,1,2,73.2,2.36,FALSE,"nivelle","fr",2
2015,125.403443765684,TRUE,1,2,75.5,3.54,FALSE,"scorff","fr",2
2015,93.5284893413305,TRUE,1,2,84.6,4.45,FALSE,"moy","ie",2
2010,106.825412155444,FALSE,2,2,93,5.53,TRUE,"moy","ie",1
2005,161.670413163151,FALSE,2,1,75.8,2.53,FALSE,"moy","ie",NA
2005,155.846300258676,TRUE,2,1,73.1,3.22,FALSE,"corrib","ie",NA
2000,81.9647490849421,FALSE,1,3,95.6,6.64,TRUE,"scorff","fr",2
2016,157.891249862825,TRUE,3,1,84.5,4.55,FALSE,"moy","ie",NA
2000,143.577814491065,TRUE,2,1,70.3,2.46,FALSE,"nivelle","fr",NA
2012,106.975520626663,FALSE,2,3,85.8,5.28,FALSE,"scorff","fr",2
2000,167.84283907643,FALSE,1,1,61.1,1.71,FALSE,"nivelle","fr",NA
2011,136.742312158102,FALSE,1,2,90.3,4.5,FALSE,"moy","ie",2
2004,95.4555695511377,TRUE,2,3,99.8,7.43,FALSE,"corrib","ie",2
2008,103.793806947978,FALSE,1,2,78.8,3.14,FALSE,"nivelle","fr",2
2009,101.246183217236,FALSE,1,2,79.5,3.78,FALSE,"oir","fr",1
2001,96.4419737366796,TRUE,2,2,82.4,4.52,FALSE,"oir","fr",2
2016,108.094145678931,TRUE,1,2,73.3,3.35,TRUE,"moy","ie",1
2002,96.2389685717859,FALSE,1,2,73.9,2.67,FALSE,"scorff","fr",2
2005,142.410423284362,TRUE,2,1,74.7,3.36,FALSE,"moy","ie",NA
2006,100.73629258272,TRUE,2,2,78.1,3.78,FALSE,"scorff","fr",2
2007,168.016195247879,FALSE,1,1,28.8188976377953,2.91,FALSE,"moy","ie",NA
2003,106.976046087737,FALSE,1,2,92.4,5.27,FALSE,"nivelle","fr",1
2006,152.475524763413,TRUE,2,1,73,3.22,FALSE,"scorff","fr",NA
2000,125.750175070675,FALSE,1,2,91.5,4.88,FALSE,"corrib","ie",2
2004,142.91870534276,FALSE,1,1,64.8,1.73,FALSE,"corrib","ie",NA
2007,134.931357873434,FALSE,1,2,87,4.73,FALSE,"scorff","fr",2
2005,167.697294283944,FALSE,1,1,61.6,1.79,FALSE,"oir","fr",NA
2016,158.404164855453,FALSE,2,1,79.9,3.04,TRUE,"corrib","ie",NA
2002,88.744889734428,TRUE,1,2,74.6,2.9,TRUE,"moy","ie",2
2015,111.223071486268,FALSE,1,3,90.8,5.56,FALSE,"nivelle","fr",2
2004,95.9616070872611,FALSE,2,2,76.1,3.13,FALSE,"scorff","fr",2
2000,80.9500854550529,TRUE,1,2,89.2,5.3,TRUE,"oir","fr",2
2003,111.862584780107,FALSE,1,2,91.1,4.62,FALSE,"corrib","ie",2
2004,171.271545468377,FALSE,1,1,71.2,2.6,TRUE,"nivelle","fr",NA
2007,153.927130162487,TRUE,2,1,64.4,1.98,FALSE,"nivelle","fr",NA
2008,169.548884379342,FALSE,1,1,63.9,1.71,FALSE,"moy","ie",NA
2008,154.870541025445,FALSE,3,1,60.9,1.5,FALSE,"corrib","ie",NA
2004,153.102524679327,FALSE,1,1,74.5,2.92,TRUE,"corrib","ie",NA
2009,84.3971691968161,TRUE,2,4,83.9,4.91,FALSE,"nivelle","fr",2
2017,157.656051022819,TRUE,1,1,55.1,1.32,FALSE,"scorff","fr",NA
2010,135.700075706283,TRUE,2,1,67.6,2.5,FALSE,"nivelle","fr",NA
2000,143.725182622766,TRUE,2,1,57.2,1.67,FALSE,"scorff","fr",NA
2000,91.8185229889687,TRUE,3,3,96.1,7.09,TRUE,"scorff","fr",2
2000,128.995796205004,FALSE,1,2,82.3,3.51,FALSE,"moy","ie",1
2007,111.51582862065,FALSE,1,2,35.748031496063,4.2,FALSE,"corrib","ie",2
2014,130.237281959321,FALSE,1,2,81.5,3.39,FALSE,"moy","ie",2
2000,146.78925133868,TRUE,2,1,79,4.36,FALSE,"moy","ie",NA
2004,159.658976025809,FALSE,1,1,71.1,2.7,FALSE,"corrib","ie",NA
2009,101.32900412327,TRUE,1,3,91.2,7.18,TRUE,"moy","ie",2
2001,113.164913171404,FALSE,1,2,84,3.53,FALSE,"moy","ie",1
2001,129.448432401965,TRUE,1,1,71.9,2.89,FALSE,"moy","ie",NA
2012,112.741833993598,FALSE,1,2,83.6,3.24,FALSE,"moy","ie",2
2006,130.04410153313,FALSE,1,2,81.5,3.3,FALSE,"nivelle","fr",2
2006,130.653810299176,FALSE,1,2,84.1,4.3,FALSE,"scorff","fr",2
2004,155.884242006845,FALSE,1,1,59,1.33,FALSE,"nivelle","fr",NA
2008,93.7938460713686,TRUE,3,2,86.2,4.6,FALSE,"moy","ie",2
2000,86.368156676356,FALSE,1,2,88.6,4.78,FALSE,"corrib","ie",2
2000,102.365377481181,TRUE,2,2,93.1,7.14,TRUE,"corrib","ie",2
2010,108.196088190512,FALSE,1,2,82.8,3.28,FALSE,"moy","ie",2
2002,159.076140925571,FALSE,1,1,73.9,2.74,FALSE,"corrib","ie",NA
2005,137.13472160571,FALSE,1,1,65.9,2.02,FALSE,"moy","ie",NA
2011,170.835551338859,FALSE,1,1,63.5,1.78,FALSE,"nivelle","fr",NA
2001,117.341030872631,FALSE,1,2,81.6,3.36,FALSE,"scorff","fr",2
2000,137.841557705504,TRUE,1,1,59.9,1.62,FALSE,"scorff","fr",NA
2002,111.452711993278,FALSE,2,2,79.9,3.59,TRUE,"scorff","fr",2
2005,162.732874799963,TRUE,2,1,67.6,2.67,FALSE,"moy","ie",NA
2011,89.0573235132696,TRUE,1,4,99.3,7.01,FALSE,"oir","fr",2
2007,151.183103389894,TRUE,2,1,26.6141732283465,2.52,FALSE,"moy","ie",NA
2004,86.2466368779817,TRUE,2,3,81,4.49,FALSE,"scorff","fr",2
2008,104.265925006154,FALSE,1,2,87.5,3.82,FALSE,"corrib","ie",2
2006,140.347477088227,FALSE,1,1,66.7,1.9,FALSE,"nivelle","fr",NA
2007,159.733511832817,FALSE,1,1,27.5590551181102,2.31,FALSE,"corrib","ie",NA
2008,147.170112188321,TRUE,2,1,68.1,2.54,FALSE,"corrib","ie",NA
2008,171.718321742562,FALSE,3,1,66.5,2.32,FALSE,"corrib","ie",NA
2007,131.844419225387,FALSE,1,2,68.3,2.44,FALSE,"scorff","fr",2
2003,90.4437443404958,TRUE,1,2,85.6,4.86,FALSE,"corrib","ie",2
2006,142.209437320303,FALSE,1,1,79.5,2.94,TRUE,"moy","ie",NA
2007,163.933555936924,FALSE,1,1,68.2,2.18,FALSE,"nivelle","fr",NA
2010,114.197230143714,FALSE,1,3,82,3.63,TRUE,"oir","fr",2
2007,145.184729025538,TRUE,1,1,64.1,2.37,FALSE,"scorff","fr",NA
2000,111.474669258581,FALSE,1,2,81.8,3.38,FALSE,"corrib","ie",2
2002,149.847553211055,TRUE,2,1,66.4,2.37,FALSE,"scorff","fr",NA
2010,117.47451143495,FALSE,2,2,76.9,3.13,FALSE,"scorff","fr",2
2005,107.625382721805,FALSE,1,2,81.8,4.09,FALSE,"moy","ie",2
2009,133.091856433531,TRUE,3,1,67.6,2.71,FALSE,"moy","ie",NA
2004,103.906699426517,FALSE,1,3,88.8,5.23,FALSE,"scorff","fr",2
2007,103.479006078921,FALSE,2,2,77,2.83,TRUE,"nivelle","fr",1
2013,134.095147894255,TRUE,3,1,65.9,2.17,FALSE,"moy","ie",NA
2003,94.4376313081347,TRUE,2,3,90.1,6.53,FALSE,"scorff","fr",2
2017,119.745365257151,FALSE,1,2,82.6,3.54,TRUE,"nivelle","fr",2
2006,113.186469746027,FALSE,1,2,86,4.01,FALSE,"moy","ie",2
2005,95.6394357881188,TRUE,2,2,85,4.88,FALSE,"nivelle","fr",1
2015,165.4498075623,FALSE,1,1,57.9,1.41,FALSE,"moy","ie",NA
2005,111.927815373489,FALSE,1,2,77.7,3.3,FALSE,"scorff","fr",2
2004,118.385497026737,FALSE,2,2,83.8,3.86,FALSE,"oir","fr",2
2004,137.693422891399,FALSE,1,1,69,2.31,FALSE,"corrib","ie",NA
2005,136.192920426231,FALSE,1,1,71.1,2.41,FALSE,"moy","ie",NA
2002,72.6061773057781,TRUE,1,2,88.6,4.6,FALSE,"corrib","ie",2
2016,100.459234595021,TRUE,2,2,77.2,3.93,FALSE,"scorff","fr",2
2010,105.11196360352,TRUE,1,3,92,8.46,FALSE,"scorff","fr",2
2006,88.4157774325577,TRUE,1,3,78.8,4.11,FALSE,"nivelle","fr",2
2007,109.13154737203,FALSE,1,3,86.2,4.14,FALSE,"nivelle","fr",1
2016,158.700571192593,TRUE,2,1,68.5,2.59,FALSE,"corrib","ie",NA
2013,125.807371289538,FALSE,1,2,73.6,2.3,FALSE,"corrib","ie",2
2003,99.8272286061906,FALSE,1,2,89.8,5.26,FALSE,"moy","ie",2
2005,87.7930027544103,TRUE,3,2,93.3,5.72,FALSE,"corrib","ie",2
2014,167.923619444953,FALSE,1,1,67.3,1.92,FALSE,"corrib","ie",NA
2010,100.679602586755,TRUE,3,2,94.8,7.74,FALSE,"moy","ie",2
2011,93.4587278297788,TRUE,1,2,79.9,4.58,FALSE,"scorff","fr",2
2005,112.84439220387,FALSE,2,3,83.8,3.39,FALSE,"scorff","fr",2
2004,157.658924878375,FALSE,1,1,71.2,2.22,FALSE,"moy","ie",NA
2006,99.3147457487092,FALSE,1,2,73.6,2.48,FALSE,"scorff","fr",2
2008,172.099247041537,FALSE,2,1,67.1,2.35,FALSE,"corrib","ie",NA
2008,97.2847159150806,TRUE,1,2,74.3,3.15,FALSE,"scorff","fr",2
2014,168.56836169668,FALSE,1,1,64.9,1.63,FALSE,"moy","ie",NA
2000,117.53931869776,FALSE,2,2,73.6,2.74,FALSE,"oir","fr",2
2012,84.1190835277429,TRUE,2,3,104.9,9.48,FALSE,"corrib","ie",1
2003,93.5901645765541,FALSE,1,2,73.4,2.49,FALSE,"nivelle","fr",2
2008,109.785273956088,FALSE,1,2,89.2,4.02,TRUE,"corrib","ie",2
2004,124.093006907633,FALSE,1,2,71.8,2.26,FALSE,"nivelle","fr",1
2002,105.852741299581,FALSE,1,3,104.8,6.93,TRUE,"moy","ie",2
2008,116.282027977567,FALSE,1,2,83.7,4.43,FALSE,"corrib","ie",2
2003,102.279792470023,TRUE,1,2,84.9,4.8,FALSE,"moy","ie",2
2015,151.35494006751,FALSE,1,1,66.8,1.83,FALSE,"corrib","ie",NA
2015,113.684894332447,TRUE,2,4,110.5,9.26,TRUE,"moy","ie",1
2009,166.013654772643,FALSE,1,1,60.7,1.94,FALSE,"scorff","fr",NA
2002,123.248744311802,FALSE,1,2,83.9,3.84,FALSE,"moy","ie",2
2007,111.430097361964,FALSE,1,3,35.0393700787402,4.81,FALSE,"moy","ie",2
2013,117.579980489991,FALSE,1,2,78.8,3.44,TRUE,"moy","ie",2
2000,100.095793692682,TRUE,3,3,85.7,5.36,FALSE,"scorff","fr",1
2004,154.58675978048,FALSE,1,1,66.5,2.02,FALSE,"corrib","ie",NA
2000,115.630813735752,FALSE,1,2,86.4,4.13,TRUE,"nivelle","fr",1
2009,167.430935722968,FALSE,1,1,67,1.76,FALSE,"scorff","fr",NA
2015,120.069188775234,FALSE,1,2,78.4,3.34,FALSE,"corrib","ie",1
2015,165.905647870354,FALSE,1,1,60.3,1.43,FALSE,"nivelle","fr",NA
2001,96.05939701986,FALSE,1,2,77.7,3.06,TRUE,"oir","fr",2
2014,157.286790066412,TRUE,2,1,74.7,2.58,FALSE,"scorff","fr",NA
2008,139.293972572829,TRUE,1,1,73.8,2.93,FALSE,"moy","ie",NA
2002,107.188998501091,FALSE,2,2,97.4,7.42,FALSE,"corrib","ie",2
2000,81.1252761151222,TRUE,3,3,99.9,8.29,FALSE,"moy","ie",2
2011,189.069684056547,FALSE,1,1,66.6,2.01,FALSE,"scorff","fr",NA
2013,112.209706661365,FALSE,2,2,75.5,2.98,FALSE,"nivelle","fr",2
2009,170.969810030068,FALSE,2,1,68.7,2.08,FALSE,"moy","ie",NA
2001,99.1737411630784,FALSE,1,2,82.8,4.35,FALSE,"corrib","ie",2
2010,150.856788055962,TRUE,2,1,77.4,4.05,FALSE,"moy","ie",NA
2012,81.0991598200065,TRUE,2,2,76.6,3.64,FALSE,"scorff","fr",1
2005,163.103143213655,FALSE,1,1,85.8,4.25,FALSE,"moy","ie",NA
2011,116.187197724592,FALSE,1,3,88.5,4.05,FALSE,"corrib","ie",2
2001,96.2938905437192,TRUE,2,2,72,3.54,FALSE,"scorff","fr",1
2011,125.44629627753,TRUE,2,1,67.7,2.22,FALSE,"corrib","ie",NA
2011,159.162120080008,TRUE,2,1,68.4,2.45,FALSE,"moy","ie",NA
2003,62.8766888854316,TRUE,2,2,78.9,4.3,FALSE,"scorff","fr",2
2010,94.1813260360054,FALSE,2,2,81.3,4.09,FALSE,"moy","ie",2
2003,75.0970841484336,TRUE,2,2,75.2,3.9,FALSE,"nivelle","fr",2
2016,175.251372600802,FALSE,1,1,68.9,2.28,FALSE,"moy","ie",NA
2002,106.370255226141,FALSE,1,2,96.9,6.53,FALSE,"moy","ie",2
2003,88.1741427651575,TRUE,2,2,85.7,5.31,FALSE,"scorff","fr",1
2000,97.7870730723134,FALSE,2,2,87.9,3.96,FALSE,"scorff","fr",2
2015,120.887700738622,TRUE,1,2,71.4,2.72,FALSE,"nivelle","fr",2
2004,101.927630142314,FALSE,1,3,87.9,4.7,TRUE,"corrib","ie",2
2008,158.573672568038,FALSE,1,1,63.2,1.67,FALSE,"nivelle","fr",NA
