"year","julian_day","wild","river_age","sea_age","length","weight","sea_lice","sex","river"
1995,99.13592245137,FALSE,1,3,91.14365268711,5.39,FALSE,2,"oir"
2005,111.626843902221,FALSE,1,2,92.3374978918824,5.38,TRUE,1,"oir"
2005,140.948038958962,TRUE,1,1,63.6778785758476,2.02,FALSE,2,"corrib"
2007,103.35359916936,FALSE,1,2,97.6624732070975,5.66,TRUE,2,"moy"
2006,167.576909285983,TRUE,2,1,61.5176125612336,1.47,FALSE,1,"oir"
1996,70.7036267030433,TRUE,1,2,85.6413546558775,4.63,FALSE,2,"moy"
1997,112.498515320521,FALSE,1,3,106.575709193005,8.46,TRUE,2,"corrib"
2001,156.624395684768,FALSE,1,1,74.3185858545093,2.9,FALSE,2,"corrib"
2007,107.883516021448,FALSE,1,3,92.065436002974,5.69,FALSE,2,"moy"
2015,125.77888128495,TRUE,1,2,72.3343318296933,1.95,FALSE,2,"nivelle"
2008,187.157993667661,FALSE,1,1,71.9503978930682,2.55,FALSE,1,"scorff"
2015,127.910398304841,FALSE,1,2,84.1687524350277,4.07,FALSE,2,"oir"
2008,91.613815534618,TRUE,2,2,90.811218639355,5.26,FALSE,2,"corrib"
2002,156.437059797099,TRUE,1,1,72.2155408811083,2.47,FALSE,1,"corrib"
2007,164.001178641387,FALSE,1,1,72.1611951659887,2.68,FALSE,1,"nivelle"
1999,89.9509977321673,TRUE,3,2,85.1205628068663,4.46,FALSE,1,"corrib"
2013,172.755463674453,FALSE,1,1,71.4286248948538,2.66,TRUE,1,"scorff"
1999,100.474817310452,TRUE,2,2,91.6521386261141,5.47,FALSE,2,"moy"
2013,116.451611978965,TRUE,1,2,87.5029674098656,4.3,FALSE,2,"scorff"
2014,175.46074544697,FALSE,1,1,67.8441893048888,2.09,FALSE,1,"corrib"
1996,153.413704226581,FALSE,1,1,81.5278835953085,3.48,FALSE,1,"oir"
1998,87.9726137433631,TRUE,2,2,87.3673804952251,4.08,FALSE,2,"nivelle"
2001,151.17781378783,TRUE,1,1,68.0536776905747,1.95,FALSE,2,"oir"
2001,173.89803342056,FALSE,2,1,76.3127853559684,3.16,FALSE,1,"moy"
2001,153.448198716134,FALSE,1,1,72.8088416554873,2.16,FALSE,1,"oir"
2005,137.715411724119,TRUE,2,1,59.4448450015751,1.45,FALSE,2,"oir"
2002,145.096216608613,FALSE,2,1,69.2519900133513,2.18,FALSE,1,"oir"
2012,156.344147619498,FALSE,1,1,77.1800384326477,3.19,FALSE,1,"nivelle"
2001,159.560166770094,FALSE,1,1,84.900454867996,3.55,FALSE,2,"moy"
2000,83.8028202322078,TRUE,1,2,93.103365161134,5.73,FALSE,2,"moy"
2014,185.42321644515,FALSE,1,1,70.9395477776079,2.62,FALSE,1,"scorff"
2004,163.676592935457,FALSE,1,1,76.5763305661056,2.87,FALSE,1,"oir"
2001,80.7467553340328,FALSE,1,3,109.134772853486,8.75,FALSE,1,"oir"
1998,92.9413491197292,TRUE,3,2,90.0870401065635,4.71,FALSE,2,"moy"
2015,156.732395832148,TRUE,1,1,65.4101738339795,1.93,FALSE,1,"scorff"
2011,111.19697428683,FALSE,1,2,87.4467900797719,4.83,FALSE,2,"nivelle"
2000,145.157692474076,TRUE,2,1,69.5380100557407,2.38,FALSE,2,"corrib"
2008,158.675894768532,FALSE,1,1,80.4239925533402,3.29,FALSE,2,"nivelle"
1998,108.790586384364,FALSE,1,2,95.5784109086833,6.38,FALSE,2,"nivelle"
1998,151.957728431584,TRUE,1,1,68.3033801086851,2.22,FALSE,1,"corrib"
2005,117.555328296651,FALSE,1,2,90.0798901057421,4.53,FALSE,1,"moy"
2005,94.2595629204331,TRUE,1,2,77.0301288975041,3.15,FALSE,1,"oir"
2001,94.9968575346788,FALSE,1,4,121.91078512575,15,FALSE,1,"oir"
2000,114.672012830437,FALSE,1,3,99.9936824616152,6.42,FALSE,2,"moy"
1998,173.998254635166,FALSE,1,1,76.3580812696785,3.17,FALSE,1,"scorff"
2008,161.876893976953,FALSE,1,1,77.2619700311072,3.08,FALSE,1,"moy"
2011,157.5171730096,FALSE,1,1,67.6499775232606,2.41,FALSE,1,"nivelle"
1999,90.9439927976526,TRUE,1,2,80.7812696049061,2.87,FALSE,2,"scorff"
2007,148.157075680751,TRUE,1,1,66.2011942267652,1.89,FALSE,2,"moy"
1998,107.508685936938,FALSE,1,2,77.65421845063,2.87,FALSE,1,"nivelle"
2009,120.664708982981,FALSE,1,2,96.2197338673122,5.14,FALSE,2,"oir"
1996,96.3406764435877,TRUE,1,2,85.2403446665714,4.48,FALSE,2,"corrib"
1999,105.376412064433,FALSE,1,3,99.7677693090309,7.18,FALSE,1,"oir"
1995,94.5245861089986,FALSE,1,3,100.688929342637,7.05,TRUE,1,"oir"
1999,90.1966671102479,TRUE,2,2,86.2492772677789,4.85,FALSE,2,"oir"
2001,91.7274931952614,TRUE,2,2,87.0992710429385,4.68,FALSE,2,"oir"
2003,152.471782116639,TRUE,3,1,72.1141681060586,2.55,FALSE,1,"oir"
2013,125.059492389973,TRUE,1,2,79.8363207538577,3.08,FALSE,1,"moy"
2014,117.869028855819,TRUE,3,3,95.5326649025419,6.41,FALSE,2,"nivelle"
2001,84.361965049773,TRUE,1,2,85.03808013416,4.35,FALSE,2,"corrib"
2002,112.062155027632,FALSE,1,2,89.470501672084,5.66,FALSE,2,"nivelle"
1997,158.472501526802,TRUE,3,1,NA,3.06,FALSE,1,"scorff"
1999,119.660806481251,FALSE,2,3,107.353273642899,9.08,FALSE,2,"scorff"
2009,118.415860808407,TRUE,2,2,87.421876826292,4.47,FALSE,1,"scorff"
2008,131.634530714041,FALSE,2,2,78.2423044376897,3.09,FALSE,2,"scorff"
1998,127.328628898018,TRUE,3,1,71.1568993071382,2.63,FALSE,2,"scorff"
1996,72.1879329891356,TRUE,1,4,107.17923367781,8.64,FALSE,1,"moy"
2008,124.72457652444,FALSE,1,2,74.7680071786444,2.64,FALSE,2,"nivelle"
2009,177.992907558062,FALSE,1,1,82.553269379618,3.69,FALSE,2,"moy"
2006,94.5307413019156,FALSE,2,4,112.352405363479,10.69,TRUE,2,"scorff"
2007,166.949845993018,FALSE,1,1,76.3148964278526,3.11,FALSE,1,"corrib"
2001,156.841263388152,FALSE,1,1,74.7722503863466,2.58,FALSE,2,"scorff"
1997,91.7428513867383,TRUE,3,2,87.5297508581817,3.96,FALSE,2,"corrib"
1998,102.409465235542,TRUE,1,4,114.586735002455,12.96,FALSE,2,"moy"
2009,161.126614545553,FALSE,1,1,72.625907562548,2.61,FALSE,1,"nivelle"
2006,157.072495092597,FALSE,1,1,74.3800914178752,2.96,FALSE,1,"corrib"
1995,92.8547106995241,TRUE,2,4,109.936115191329,10.31,FALSE,2,"corrib"
2000,106.336516532194,FALSE,1,2,85.9972179848893,4.82,FALSE,2,"nivelle"
2003,120.804356082872,FALSE,2,2,89.8832390272102,5.64,FALSE,2,"oir"
2001,114.23746656027,FALSE,1,3,104.414861081865,8.55,FALSE,2,"scorff"
2000,94.5686971877146,TRUE,2,2,83.6835061040587,3.95,FALSE,2,"nivelle"
1996,76.9315449435321,TRUE,1,3,88.6679598204614,4.78,FALSE,1,"corrib"
2003,105.588396599924,FALSE,1,2,94.6019025355574,6.05,FALSE,2,"scorff"
1998,107.965149182931,FALSE,1,3,108.147905376983,8.42,FALSE,1,"oir"
1999,157.620496627323,TRUE,2,1,68.8583933480714,1.98,FALSE,1,"nivelle"
1999,94.9251988532194,TRUE,2,2,85.8061503985456,4.4,FALSE,2,"moy"
2003,119.950873894,FALSE,1,2,80.7397609126372,3.54,FALSE,2,"scorff"
2004,158.379971185797,FALSE,1,1,86.2839223926339,4.05,FALSE,2,"moy"
1996,67.7275370318852,TRUE,2,2,89.1657400240132,4.85,FALSE,2,"scorff"
1996,109.520674448485,FALSE,1,2,89.7883364612759,6.15,FALSE,2,"scorff"
1997,100.202199137742,TRUE,2,3,104.768891633966,8.57,FALSE,2,"nivelle"
2001,98.4851705917801,TRUE,2,3,100.86788104018,7.99,FALSE,2,"scorff"
2009,106.766666170805,FALSE,1,4,143.477340328326,19.94,TRUE,2,"scorff"
2007,146.02078691846,TRUE,2,1,73.5207034690375,2.79,FALSE,1,"moy"
1999,114.796893725701,FALSE,1,2,94.7017712049434,6.22,TRUE,2,"corrib"
2008,117.377170052517,FALSE,2,2,88.48049389262,4.97,FALSE,2,"nivelle"
2001,92.2690104426885,TRUE,2,2,82.2630720863326,3.54,FALSE,2,"scorff"
2008,150.62732620483,TRUE,1,1,71.2541675010998,2.62,FALSE,1,"oir"
2008,92.028840258684,TRUE,2,3,106.900171000312,8.18,TRUE,2,"scorff"
2000,142.447249793512,TRUE,2,1,64.7786011476853,1.81,FALSE,1,"nivelle"
2008,160.033467456663,FALSE,1,1,77.2816158048083,3.06,FALSE,2,"corrib"
2006,159.832968955369,FALSE,1,1,80.3091611541103,3.4,FALSE,2,"oir"
1997,150.729191118993,FALSE,1,1,72.5709490720266,3.4,FALSE,1,"nivelle"
1998,140.216168361136,TRUE,3,1,69.1095501149451,2.33,FALSE,1,"oir"
2000,107.914574669873,FALSE,2,3,111.109678074005,8.82,FALSE,2,"moy"
2001,155.514513703635,FALSE,2,1,80.0861529226081,3.26,FALSE,1,"moy"
2013,116.24303997725,FALSE,1,2,87.7573001007448,5.08,FALSE,2,"corrib"
2007,140.206914717828,TRUE,2,1,70.1831470973313,2.52,FALSE,1,"moy"
2011,163.373242549556,FALSE,2,1,79.416671573005,3.35,FALSE,1,"oir"
2007,169.561531083127,FALSE,1,1,79.7090726545187,3.36,FALSE,1,"oir"
1998,111.646945225107,FALSE,1,2,84.0563189216938,4.05,FALSE,2,"moy"
2000,106.926052951363,FALSE,1,2,97.1049433891402,5.92,FALSE,2,"moy"
1995,98.0725795140746,FALSE,1,2,93.0012075680038,5.22,FALSE,1,"scorff"
2014,174.916918309812,TRUE,2,1,69.0128393634941,2.4,FALSE,1,"scorff"
2001,149.817884196473,TRUE,3,1,69.1980716513898,2.2,FALSE,1,"oir"
1995,87.5577685714396,TRUE,1,2,82.9684232688521,3.97,FALSE,2,"scorff"
2007,103.076172428827,FALSE,1,2,90.5869999255998,6,FALSE,2,"scorff"
1995,103.619460498844,FALSE,1,2,97.089016172137,5.94,FALSE,1,"scorff"
2008,116.754080679327,FALSE,1,2,87.0602811170031,4.04,TRUE,2,"scorff"
1997,99.049790443477,TRUE,1,4,111.521254770125,10.08,FALSE,2,"scorff"
2014,130.151424367711,FALSE,1,2,93.3505141028403,5.32,FALSE,2,"nivelle"
1995,98.8577126003751,FALSE,1,2,96.8373343667619,6.08,FALSE,2,"moy"
2000,96.6129600989962,FALSE,1,3,105.656884855266,8.44,FALSE,2,"corrib"
2001,150.862577653068,FALSE,1,1,71.406543618527,2.49,FALSE,1,"moy"
1995,141.262804533009,TRUE,2,1,79.7771613447347,3.65,FALSE,1,"moy"
2001,150.432283291704,FALSE,1,1,89.7283001980343,4.7,FALSE,1,"corrib"
2015,171.559240352575,TRUE,1,1,59.8106496805541,1.5,FALSE,1,"nivelle"
2002,144.492001136519,TRUE,2,1,64.1126584132374,1.84,FALSE,2,"scorff"
1999,111.25932007969,FALSE,1,2,96.2101557059035,6.21,FALSE,2,"nivelle"
2007,154.324014724991,TRUE,2,1,70.2992102017326,2.42,FALSE,1,"scorff"
2008,163.418327687758,FALSE,2,1,74.2164262264893,2.73,FALSE,1,"moy"
2013,151.789541418612,FALSE,1,1,76.2096007853448,3.13,FALSE,2,"corrib"
2009,109.33281249168,FALSE,1,2,85.8368112431789,4.08,FALSE,2,"corrib"
1998,85.3136215161754,TRUE,2,4,119.00919128707,12.71,TRUE,2,"moy"
1995,136.230883278638,FALSE,1,4,123.558906605391,16.02,FALSE,2,"nivelle"
2005,172.90868531502,FALSE,1,1,81.6516699466518,4,FALSE,2,"moy"
2002,117.012219889183,FALSE,1,2,82.3623959246232,4.22,FALSE,2,"moy"
1997,115.190964484894,FALSE,1,2,91.8766045499971,5.35,FALSE,2,"moy"
2010,117.859985446911,TRUE,3,2,89.5948575714341,4.47,FALSE,2,"corrib"
2013,187.006753087709,FALSE,1,1,75.5699482923501,2.92,FALSE,2,"nivelle"
2007,113.419528733361,TRUE,1,3,109.615808254212,8.42,FALSE,2,"nivelle"
1997,143.210001370112,TRUE,1,1,68.079506684039,2.28,FALSE,1,"oir"
2003,169.345819746812,FALSE,1,1,79.5867446013634,3.35,FALSE,1,"scorff"
2002,109.840108966064,FALSE,1,3,110.238645323304,8.83,FALSE,1,"nivelle"
2008,178.197114981388,FALSE,1,1,72.322591203824,2.3,FALSE,2,"scorff"
2008,177.768811803163,FALSE,1,1,74.496948985921,2.82,FALSE,1,"oir"
2014,130.121149948112,FALSE,1,2,87.9118872516723,4.96,FALSE,2,"oir"
2006,126.897454687089,FALSE,2,2,88.272024322093,5.44,FALSE,1,"scorff"
2002,114.320345974374,FALSE,1,2,88.5525735096691,5.29,FALSE,2,"moy"
2013,170.542151987119,FALSE,1,1,72.57453175234,3.06,FALSE,1,"corrib"
2010,183.680254961235,FALSE,2,1,64.0151576888364,1.61,FALSE,1,"moy"
2015,137.882554422395,FALSE,2,2,92.2471752336977,5.89,TRUE,2,"nivelle"
2014,103.698716473665,FALSE,1,2,82.4326369180285,3.61,FALSE,2,"oir"
2002,112.300332730412,FALSE,1,2,99.1601792548778,6.98,FALSE,1,"oir"
1999,105.664534832956,FALSE,2,3,125.070445506873,14.22,TRUE,2,"scorff"
2011,156.646984427502,FALSE,1,1,74.149006858566,2.72,FALSE,1,"oir"
2001,97.2510317050829,TRUE,1,2,88.8194881638734,4.4,FALSE,2,"oir"
2000,142.728193426359,FALSE,1,1,77.0664453375607,2.48,FALSE,1,"corrib"
2009,95.4564212144986,TRUE,1,3,114.34679148083,10.81,TRUE,2,"corrib"
2006,95.5813196065143,TRUE,2,2,71.2571540383874,2.73,FALSE,2,"oir"
2007,105.996847616133,FALSE,1,3,100.919442327333,6.53,FALSE,2,"oir"
2000,115.446093457846,FALSE,1,2,99.1346559509313,6.55,FALSE,2,"nivelle"
2007,126.940146901224,FALSE,2,2,87.4578341094066,4.72,FALSE,2,"scorff"
2005,169.364507391827,FALSE,1,1,77.7707024533435,3.28,FALSE,1,"nivelle"
1998,99.4700436880409,TRUE,1,2,84.1133500538392,3.55,FALSE,2,"oir"
1998,122.666662374301,TRUE,1,1,68.172287425169,2.16,FALSE,1,"oir"
2004,86.3717862019638,TRUE,2,3,111.74600156591,9.35,FALSE,2,"corrib"
2006,110.811444709264,FALSE,1,2,81.322146851766,4.23,FALSE,2,"oir"
2005,168.531572413081,FALSE,1,1,70.9520277514966,2.23,FALSE,1,"corrib"
1997,137.455857669161,TRUE,2,1,71.372011089984,2.33,FALSE,2,"corrib"
2001,124.319409185547,FALSE,2,2,91.2011415848147,5.45,FALSE,2,"corrib"
1999,167.775865082426,FALSE,1,1,81.5400231816531,3.37,FALSE,1,"corrib"
1995,90.0013569530752,TRUE,1,2,92.8050659242354,6.02,FALSE,1,"corrib"
2000,114.321225706022,FALSE,1,2,85.8113653482565,4.13,FALSE,2,"oir"
1999,103.46766327649,FALSE,2,2,100.805308248344,6.77,FALSE,2,"scorff"
1997,169.696670196715,FALSE,1,1,75.8006486030378,3.41,TRUE,1,"nivelle"
2008,157.258925150092,FALSE,2,1,66.3912311959329,2.24,FALSE,1,"nivelle"
2001,97.2223724193415,TRUE,2,2,85.3124302643685,4.04,FALSE,2,"nivelle"
2002,148.263591960879,TRUE,1,1,78.3683025426521,2.99,FALSE,1,"oir"
1998,107.802704278887,FALSE,1,2,95.349915498518,4.63,FALSE,2,"oir"
1996,80.8418394189611,FALSE,1,2,90.2408546952548,5.2,TRUE,2,"corrib"
2003,115.52222061679,FALSE,1,2,90.4938373193881,5.3,FALSE,2,"nivelle"
2006,173.484668035391,FALSE,1,1,68.2474303699998,1.79,FALSE,1,"corrib"
2000,168.53922379596,FALSE,2,1,74.237787806067,2.93,FALSE,1,"nivelle"
2005,102.585827407185,FALSE,1,2,91.6522204050796,4.03,FALSE,2,"oir"
1996,160.571543694773,FALSE,3,1,75.8435828916585,2.9,FALSE,1,"moy"
2008,152.781777073258,TRUE,2,1,66.683153848288,2.22,FALSE,2,"corrib"
2002,165.218070068381,FALSE,1,1,79.3014691040632,3.62,FALSE,2,"oir"
2004,96.3123899335082,TRUE,1,2,87.4440750523994,4.39,FALSE,2,"corrib"
2000,134.688366680791,TRUE,2,1,67.4810878914239,2,FALSE,1,"moy"
1997,117.429145385966,FALSE,1,2,101.473506930939,7.47,FALSE,2,"oir"
1998,158.421110329531,FALSE,1,1,82.5368047088398,3.73,FALSE,1,"scorff"
1999,98.9688960110564,FALSE,1,2,94.7808560125102,4.68,TRUE,2,"moy"
1995,113.416897723903,FALSE,1,2,92.2152111246827,5.46,FALSE,1,"nivelle"
1995,85.4089450163654,TRUE,1,2,87.5019713435169,4.03,FALSE,2,"oir"
1997,135.780269702864,TRUE,2,1,67.6377420945912,2.11,FALSE,2,"scorff"
1996,106.586786012906,FALSE,1,3,103.25726764576,6.5,FALSE,2,"moy"
1999,147.723674899113,TRUE,2,1,70.9263193702279,2.24,FALSE,2,"oir"
1998,110.197980759821,FALSE,2,2,89.529882029547,4.78,FALSE,1,"nivelle"
2009,175.091018975483,FALSE,1,1,78.9197573327838,3.76,FALSE,1,"corrib"
2003,98.8493543886007,TRUE,2,2,94.2972116205587,6.35,FALSE,2,"moy"
1998,105.728863774015,FALSE,1,3,105.577707608323,8.04,TRUE,1,"oir"
2000,154.156970554973,FALSE,1,1,75.6294169059277,2.49,TRUE,2,"corrib"
2005,100.195201714436,TRUE,2,2,88.2141748450403,4.52,TRUE,1,"nivelle"
2006,115.537867150931,FALSE,2,3,107.702959778134,7.57,FALSE,2,"oir"
2006,146.353372148157,TRUE,1,1,71.3860022425602,2.68,FALSE,2,"corrib"
2009,173.14566088725,FALSE,2,1,67.592867849637,2.22,FALSE,1,"corrib"
2009,156.967628937008,TRUE,1,1,65.1613234613577,1.63,FALSE,2,"nivelle"
2001,171.928756815383,FALSE,1,1,81.6141443895446,3.29,FALSE,1,"nivelle"
1996,105.938977761858,FALSE,1,3,103.495223114152,7.37,FALSE,1,"nivelle"
2002,113.703957793554,FALSE,1,3,92.67892412339,5.7,FALSE,2,"moy"
2001,156.48441440505,FALSE,1,1,76.7286229286711,3.09,FALSE,2,"scorff"
2002,132.514626228843,TRUE,2,1,68.9022496417064,2.08,FALSE,2,"moy"
2006,191.142681497972,FALSE,1,1,74.0973382334114,2.63,FALSE,1,"corrib"
2004,121.394278227325,FALSE,1,2,85.5451360411705,4.23,FALSE,2,"oir"
1998,85.6268078911049,TRUE,3,2,93.0780918318272,5.35,FALSE,1,"moy"
2000,113.500123533291,FALSE,1,2,98.816958111899,6.96,FALSE,2,"moy"
2008,170.810529178232,FALSE,1,1,70.8461041764692,2.31,FALSE,2,"moy"
1999,182.646606913245,FALSE,1,1,76.8001879941242,2.85,FALSE,1,"moy"
2001,137.274500115489,TRUE,1,1,74.0551286455712,2.83,FALSE,1,"nivelle"
2002,86.1231635719515,FALSE,1,2,91.8044326967042,5.26,FALSE,2,"nivelle"
1997,153.709494680402,TRUE,3,1,68.2694621968026,1.9,FALSE,1,"corrib"
1996,110.277232360853,FALSE,2,2,87.74115096895,4.84,FALSE,2,"scorff"
2009,164.021587791912,FALSE,1,1,68.8057170350597,2.28,TRUE,1,"nivelle"
2009,113.675068685769,TRUE,1,2,81.1387438559823,3.84,FALSE,2,"scorff"
2002,95.8047366927872,TRUE,1,3,91.3009388032947,5.22,FALSE,2,"oir"
2003,113.358103252351,FALSE,1,2,82.9066636003781,3.66,FALSE,2,"oir"
2000,93.4147687316508,FALSE,1,2,87.8563659304068,4.44,FALSE,2,"oir"
2008,123.298482570523,FALSE,1,2,85.7286626611401,4.85,FALSE,2,"moy"
2009,172.628325219862,FALSE,1,1,65.1918652706075,2.1,FALSE,2,"scorff"
1998,162.422336712101,FALSE,1,1,73.5346518626828,2.94,FALSE,1,"moy"
1998,137.58076034653,FALSE,1,1,82.8397816009718,3.73,FALSE,1,"nivelle"
2004,113.242202885275,FALSE,2,2,87.4411179125832,3.64,FALSE,2,"moy"
2013,137.712947126157,TRUE,2,1,64.8495961507402,1.83,FALSE,2,"nivelle"
1997,67.3335442667008,TRUE,3,2,75.6820466884505,2.95,FALSE,1,"corrib"
1995,89.9664977238329,FALSE,1,2,92.9302087479005,5.82,FALSE,2,"scorff"
2005,157.697400856927,FALSE,1,1,67.4096536536859,1.95,FALSE,2,"moy"
2009,175.814621258759,FALSE,1,1,75.8574617664105,2.81,FALSE,1,"oir"
2003,171.563621243523,FALSE,1,1,78.1521162489313,3.03,FALSE,1,"moy"
2002,106.201193099209,TRUE,1,4,107.988874492778,8.91,FALSE,2,"nivelle"
2003,158.100724445449,TRUE,1,1,72.3360040735828,2.44,FALSE,1,"corrib"
1996,87.7139671221515,FALSE,2,2,88.2393268246345,5.24,FALSE,2,"nivelle"
1999,148.893066048287,FALSE,1,1,77.4867851304254,3.14,FALSE,2,"oir"
2007,108.327506690774,FALSE,2,2,96.4519157402203,5.47,TRUE,2,"corrib"
2002,106.491492800703,FALSE,1,2,92.4064428888951,4.96,FALSE,2,"nivelle"
2003,107.152516495709,TRUE,2,2,79.5206091664988,3.45,FALSE,2,"nivelle"
2001,92.0790886680962,TRUE,1,2,89.2252982432172,5.06,FALSE,2,"nivelle"
2000,143.924900816667,TRUE,2,1,78.295702080425,3.95,FALSE,1,"nivelle"
2008,106.885480646753,FALSE,2,3,103.142445114708,7.24,TRUE,1,"moy"
1998,155.811101437964,TRUE,2,1,79.1822641892493,3.42,FALSE,1,"scorff"
1995,83.7822898723401,FALSE,2,2,89.537780329732,5.03,FALSE,2,"nivelle"
2000,99.4857434670541,TRUE,1,3,105.706633220992,8.1,TRUE,2,"scorff"
2005,102.607059351989,TRUE,1,2,84.7341617697852,3.45,FALSE,1,"oir"
2013,175.290468615722,FALSE,1,1,68.5815488191185,2.22,FALSE,2,"nivelle"
2013,143.387066986952,FALSE,2,4,112.018168114634,10.22,TRUE,2,"nivelle"
2003,97.3634295370859,TRUE,2,3,100.227286063994,5.75,TRUE,2,"nivelle"
1999,150.734717756027,TRUE,2,1,70.9246856403117,2.51,FALSE,1,"scorff"
1997,81.4256139652835,TRUE,2,2,84.0245414129069,3.61,FALSE,2,"nivelle"
2007,170.269416632286,FALSE,1,1,73.6150705856454,2.82,FALSE,1,"nivelle"
2004,117.372212378203,FALSE,1,4,131.163722372341,16.98,TRUE,2,"oir"
2003,157.189971241722,FALSE,2,1,74.3308876379697,3.02,TRUE,1,"scorff"
2002,153.657028072502,FALSE,1,1,74.623370836742,2.62,FALSE,1,"oir"
2014,136.651054846626,FALSE,1,2,72.3711623468031,2.2,FALSE,2,"nivelle"
2000,158.374950902148,FALSE,1,1,87.3456220922509,4.91,FALSE,1,"moy"
2010,119.403830561393,FALSE,1,2,83.751559840011,4.51,FALSE,2,"corrib"
1998,113.720755086641,FALSE,1,4,106.354012670325,8.48,FALSE,2,"scorff"
1998,123.357414805096,TRUE,2,1,75.5292640954049,2.86,FALSE,2,"corrib"
2001,91.5545448541277,TRUE,2,2,97.6535795453293,5.58,FALSE,2,"moy"
1995,152.902793563689,FALSE,1,1,75.2963983607283,2.88,FALSE,1,"oir"
1996,89.8589907487902,TRUE,1,3,97.3303813514722,6.22,FALSE,2,"scorff"
2000,151.602259717862,FALSE,1,1,81.4597249352862,3.63,TRUE,2,"oir"
2000,95.5030281772681,FALSE,1,3,113.540044206487,10.25,TRUE,2,"moy"
2013,116.624363827558,FALSE,2,2,83.8536982617632,4.4,FALSE,2,"oir"
2002,167.369772729945,FALSE,2,1,71.2859954845261,2.67,FALSE,1,"corrib"
2000,115.764061604286,FALSE,1,2,88.8034371338956,4.82,FALSE,2,"oir"
2001,107.62966691865,FALSE,1,2,83.521845395258,3.63,FALSE,2,"scorff"
2013,103.335889725387,TRUE,1,2,91.0888355763041,5.04,FALSE,2,"scorff"
