"year","julian_day","wild","river_age","sea_age","length","weight","sea_lice","sex","river"
1995,132.583534979381,1,1,1,26.5444577061034,1920,FALSE,2,"corrib"
1995,89.3998809381942,1,2,2,84.3062542155976,4.88,FALSE,1,"corrib"
1995,145.169652246547,2,2,1,78.1103681801297,3.53,FALSE,1,"corrib"
1995,159.219633771947,2,1,1,78.1282208299829,3.36,FALSE,1,"corrib"
1995,83.2532085266652,1,1,2,88.2437494657742,4.74,FALSE,2,"corrib"
1995,164.250920410809,2,1,1,83.5729518749623,4.07,FALSE,2,"corrib"
1995,83.235895135651,1,2,2,89.9370588764367,4.45,FALSE,2,"corrib"
1995,80.9290407685841,1,3,2,80.6687372550664,3.11,FALSE,2,"corrib"
1995,104.020024101133,2,1,4,112.419541622024,12.02,FALSE,1,"corrib"
1995,80.1153381583419,1,1,2,89.7015092979998,4590,TRUE,1,"corrib"
1995,116.859663508273,2,1,2,90.5876104349015,4.69,FALSE,2,"corrib"
1995,101.805039110846,2,1,3,96.451269771961,5.6,FALSE,2,"corrib"
1995,121.442134161739,2,2,2,95.2776442946761,5.61,FALSE,2,"corrib"
1995,99.6173884955602,2,2,2,93.2972096985308,5.85,FALSE,2,"corrib"
1995,154.253614977224,2,1,1,77.4728778154269,3.34,FALSE,1,"corrib"
1995,141.87595016719,2,1,1,71.6608408105182,2.4,FALSE,2,"corrib"
1995,104.071650546862,1,3,2,82.3738458088943,3.96,FALSE,2,"corrib"
1995,104.742273900844,1,2,2,94.829274280483,6.58,FALSE,2,"corrib"
1995,108.599808633068,2,1,2,106.653438181553,8.34,FALSE,2,"corrib"
1995,132.879538017582,2,1,1,88.1297968532155,5.18,TRUE,1,"corrib"
1995,88.394672081478,2,1,2,95.1699332883136,5.69,FALSE,1,"corrib"
1995,172.82777559586,2,1,1,83.1040633374616,4.08,FALSE,2,"corrib"
1995,100.332784021787,2,1,4,124.514762214866,14.88,TRUE,2,"corrib"
1995,89.6234961001531,1,3,2,93.0627946768237,6.04,FALSE,2,"corrib"
1995,140.832797647599,2,1,1,86.9539302882395,3.57,FALSE,2,"corrib"
1995,92.9525781554036,1,1,2,88.6180818257645,3.98,FALSE,2,"corrib"
1995,109.378291237555,2,1,2,94.3753328426545,6.19,TRUE,2,"corrib"
1995,107.672173236801,2,1,2,84.5166314783654,3.91,FALSE,2,"corrib"
1995,165.564138350908,2,1,1,69.1387313734466,2.49,FALSE,1,"corrib"
1995,129.289944473146,2,1,3,126.552155751974,12.57,TRUE,2,"corrib"
1995,157.124869418748,2,1,1,69.3870306514882,2.55,FALSE,1,"corrib"
1995,92.4549232101343,1,2,4,115.671975240859,10.93,FALSE,2,"corrib"
1995,118.905118290853,2,1,3,106.424245527725,7.65,FALSE,2,"corrib"
1995,146.716039357747,2,1,1,79.8824869489007,3.97,TRUE,1,"corrib"
1995,91.1592829134737,1,1,2,81.983899974121,4.13,TRUE,2,"corrib"
1995,109.562501645059,2,1,3,112.424770590618,9.05,FALSE,2,"corrib"
1995,143.269531021219,2,1,1,71.67318305349,2.41,FALSE,2,"corrib"
1995,126.698652536894,1,1,1,78.3608966237021,2.83,FALSE,1,"corrib"
1995,105.146719441543,2,1,2,86.1899109165903,5.32,FALSE,1,"corrib"
1995,84.7094959047866,1,3,2,80.6837305625254,3.14,FALSE,2,"corrib"
1995,101.902354961576,2,1,4,125.153383156274,14.18,FALSE,2,"corrib"
1995,112.532114259786,2,1,3,103.794555979735,8.03,FALSE,2,"corrib"
1995,107.496199550056,2,1,2,88.4741360719429,4.47,FALSE,2,"corrib"
1995,90.4448958617242,1,1,2,87.8978832425509,4.52,FALSE,2,"corrib"
1995,90.3292175065275,1,1,2,88.2611464599646,5.15,FALSE,2,"corrib"
1995,140.735384826528,2,2,1,75.0351128200574,3.04,FALSE,1,"corrib"
1995,87.7734875177979,2,1,3,114.485886271723,10.14,FALSE,2,"corrib"
1995,87.9728119512636,1,1,3,106.445468869035,8.13,FALSE,2,"corrib"
1995,82.5268647281444,1,1,2,80.4387096948071,3.12,FALSE,2,"corrib"
1995,96.0242364510111,1,1,3,108.728941623684,9.54,FALSE,2,"corrib"
1995,80.1049944140939,1,1,4,105.131558129455,8.31,TRUE,2,"corrib"
1995,93.8431784151906,2,1,2,91.5237974397125,4.56,FALSE,2,"corrib"
1995,117.153118595337,2,1,2,78.4586684596044,3.51,FALSE,1,"corrib"
1995,98.0664944218071,2,1,4,145.753968740522,19.45,TRUE,2,"corrib"
1995,101.127870681904,2,1,2,89.4721511823264,5.45,FALSE,2,"corrib"
1995,164.016704466451,1,1,1,72.7413700532725,3.05,FALSE,1,"corrib"
1995,152.06336228493,2,1,1,78.8365719785544,3.2,FALSE,2,"corrib"
1995,158.952120068701,1,1,1,75.8919856079698,2.77,FALSE,2,"corrib"
1995,134.21301132308,1,2,1,73.681487280895,3.08,FALSE,1,"corrib"
1995,90.6288930362059,1,1,2,90.2416180553429,4.76,FALSE,2,"corrib"
1995,124.0120671866,2,1,2,101.259361504765,7.43,FALSE,1,"corrib"
1995,88.803853290771,1,1,4,45.5563121176366,11120,TRUE,2,"corrib"
1995,103.51330895657,2,1,2,84.8281858545443,4.01,FALSE,2,"corrib"
1995,100.026370010864,2,1,2,93.6276270888225,5.43,FALSE,2,"corrib"
1995,114.198305310676,2,1,2,104.983458135429,7.96,TRUE,2,"corrib"
1995,89.4845135080253,2,1,2,88.3686195480894,5.04,FALSE,2,"corrib"
1995,98.659578213348,2,2,3,111.46596758204,9.12,TRUE,2,"corrib"
1995,95.779543702291,2,1,2,91.0444047604261,5.16,FALSE,2,"corrib"
1995,82.9775262254686,2,1,3,109.763525254863,9.47,TRUE,2,"corrib"
1995,96.03534932005,2,1,2,88.4858618877572,5.16,FALSE,2,"corrib"
1995,116.102900493924,2,1,2,114.041347588779,10.2,TRUE,1,"corrib"
1995,139.262754584014,1,1,1,75.0218619941713,3.22,FALSE,1,"corrib"
1995,109.093783786743,2,2,4,116.399354773129,10.98,TRUE,2,"corrib"
1995,128.295051815832,1,2,1,71.882696403775,2.96,FALSE,1,"corrib"
1995,112.350153233002,2,1,2,92.3286549843895,6.37,TRUE,2,"corrib"
1995,101.625836060231,2,1,2,100.509304079761,6.22,FALSE,2,"corrib"
1995,130.566833587327,2,1,2,104.255569524773,7.34,FALSE,2,"corrib"
1995,151.246462322436,2,1,1,76.6535120350002,3.18,FALSE,1,"corrib"
1995,99.9089837788167,1,3,2,94.8094131346681,6.08,FALSE,2,"corrib"
1995,166.590323420772,2,1,1,67.7253901729075,1.96,FALSE,1,"corrib"
1995,103.91700866679,2,1,2,87.0249620559152,4.31,FALSE,2,"corrib"
1995,138.207029086857,2,1,1,77.2232261734582,3.15,FALSE,1,"corrib"
1995,103.95012059038,2,1,2,96.1116556229982,5.69,FALSE,2,"corrib"
1995,146.985165823877,1,2,1,71.0227346700627,2.52,FALSE,1,"corrib"
1995,113.28547783152,2,1,2,97.9309085330149,5.73,FALSE,2,"corrib"
1995,91.8006876792023,2,1,3,105.587449823981,7.43,FALSE,2,"corrib"
1995,79.2745486179587,1,1,2,71.4469194896893,2.73,TRUE,2,"corrib"
1995,143.254513469583,1,2,1,29.4939579921323,2320,FALSE,1,"corrib"
1995,118.721228377269,2,3,2,94.2723286726278,5.79,TRUE,2,"corrib"
1995,115.475190503546,2,1,3,122.212410895868,13.77,TRUE,1,"corrib"
1995,90.5667057060692,2,1,2,85.1578597051539,3.74,FALSE,2,"corrib"
1995,104.413085334411,2,1,2,83.7151997957948,4.41,FALSE,2,"corrib"
1995,153.376507222969,2,1,1,80.5164038773863,3.45,FALSE,1,"corrib"
1995,88.2416349070032,1,1,2,86.6856652300933,4.89,FALSE,2,"corrib"
1995,93.8266565062983,1,1,3,109.055023308387,7.98,TRUE,2,"corrib"
1995,105.272206773466,2,1,4,127.441343541579,14.32,TRUE,2,"corrib"
1995,143.345581590488,1,1,1,73.5101961009585,2.95,FALSE,1,"corrib"
1995,162.540183563108,2,1,1,79.772950331387,3.41,FALSE,2,"corrib"
1995,153.013674165843,2,1,1,84.5973921283307,4.68,FALSE,1,"corrib"
1995,115.945145892723,2,1,3,114.695772367395,10.31,TRUE,2,"corrib"
1995,167.562961539571,2,1,1,82.1027035098591,4.02,FALSE,1,"corrib"
1995,90.3412233948348,1,2,2,94.3932349250132,5.54,FALSE,2,"corrib"
1995,101.760899283577,2,1,2,85.5761225695487,4.13,FALSE,1,"corrib"
1995,70.3023004021754,1,2,4,110.502855023851,8.97,TRUE,2,"corrib"
1995,129.89905248492,1,1,1,80.2126190426365,3.73,FALSE,1,"corrib"
1995,151.17238736727,2,1,1,75.3881494693011,2.39,FALSE,2,"corrib"
1995,165.769617360475,2,1,1,75.450856805476,3.41,FALSE,2,"corrib"
1995,164.856070190212,2,1,1,82.0241282026737,3.79,FALSE,1,"corrib"
1995,92.1080783806422,1,1,3,99.6035567226535,7790,FALSE,2,"corrib"
1995,93.8208164916237,1,1,3,102.746945625138,7.14,TRUE,2,"corrib"
1995,87.17437649437,1,2,2,81.1025562130034,3.01,FALSE,2,"corrib"
1995,85.1852136821272,2,2,4,135.038660754832,17.71,TRUE,2,"corrib"
1995,108.928090061161,2,1,2,99.8520075468736,7.01,FALSE,1,"corrib"
1995,77.2215203317998,1,1,2,91.5129368514842,5.17,TRUE,2,"corrib"
1995,96.3790656501345,2,1,3,115.071149342393,9.63,FALSE,2,"corrib"
1995,97.5466368245907,1,1,2,89.3366141265027,4.56,TRUE,2,"corrib"
1995,112.751218892044,2,1,3,102.036668654421,6.26,FALSE,2,"corrib"
1995,136.739995241915,1,1,1,71.7151224017015,2.48,FALSE,1,"corrib"
1995,109.186774123782,2,1,3,127.550891857052,13.94,TRUE,2,"corrib"
1995,84.2563168681511,1,1,3,88.44069200268,3.79,FALSE,2,"corrib"
1995,103.355313126999,2,1,2,83.6667324727708,3.55,TRUE,2,"corrib"
1995,91.0257368911511,2,1,3,113.749149081121,10.64,FALSE,2,"corrib"
1995,94.8744582563664,2,2,3,105.640424726093,8.48,TRUE,1,"corrib"
1995,131.736174777648,1,2,1,72.573649119108,2.68,TRUE,1,"corrib"
1995,90.1637326522334,1,2,2,91.3564492739772,5.14,FALSE,2,"corrib"
1995,108.797144554691,1,1,4,109.043062844274,9.03,TRUE,2,"corrib"
1995,96.6784304734558,1,2,2,89.2617798871948,5.34,FALSE,1,"corrib"
1995,91.7450404967443,1,2,2,90.9654187405604,5.43,FALSE,2,"corrib"
1995,84.5998943768067,1,2,2,82.027141246967,3.91,FALSE,2,"corrib"
1995,94.2625922788848,2,1,2,95.1603651981503,5.49,FALSE,2,"corrib"
1995,88.8142323891033,1,1,2,90.6388706143095,4.53,FALSE,2,"corrib"
1995,98.6187585425622,1,1,3,130.936439629643,16.68,TRUE,2,"corrib"
1995,101.705288782099,2,1,2,95.0307287566417,6.26,FALSE,1,"corrib"
1995,139.626725970943,1,2,1,75.2928390282974,3.46,FALSE,1,"corrib"
1995,73.0588701865302,1,1,2,92.2202398690113,5.1,FALSE,2,"corrib"
1995,99.3455126219358,2,2,2,100.11158188661,6.77,NA,2,"corrib"
1995,94.5950845836787,2,1,3,103.581901155459,7.11,TRUE,2,"corrib"
1995,152.877551004561,1,1,1,73.8699670568253,3.29,TRUE,1,"corrib"
1995,84.0559295697791,1,2,2,83.9182081495525,3.61,FALSE,1,"corrib"
1995,87.1138864624792,1,2,3,107.459375330176,7.43,TRUE,2,"corrib"
1995,96.788741422734,1,3,2,94.3589247694254,5.27,TRUE,2,"corrib"
1995,157.716930986324,1,1,1,80.6048518968764,3.48,TRUE,2,"corrib"
1995,102.639821067333,2,1,2,86.7923926566683,4.5,FALSE,2,"corrib"
1995,136.817845058727,1,2,1,74.4542299625865,2.94,FALSE,2,"corrib"
1995,164.971673272426,2,1,1,81.2581653720455,3.28,FALSE,2,"corrib"
1995,152.535210955727,1,2,1,65.5056425175942,1.82,FALSE,1,"corrib"
1995,110.703181345909,2,2,3,96.5214347618489,5.99,FALSE,2,"corrib"
1995,99.8835491676989,1,1,2,86.751476823176,4.59,FALSE,1,"corrib"
1995,108.461001669445,1,2,4,117.857662923845,12.38,TRUE,1,"corrib"
1995,162.04898238296,2,2,1,76.9039514054398,2.96,FALSE,1,"corrib"
1995,113.257126182988,2,1,2,90.5304422366597,4.99,FALSE,2,"corrib"
1995,90.968583258483,2,1,2,93.5747722936885,5.78,FALSE,2,"corrib"
1995,160.750450126433,2,1,1,74.7122880626103,3.04,FALSE,2,"corrib"
1995,162.687718591681,2,1,1,71.9972006107787,2.6,FALSE,1,"corrib"
1995,150.562700779077,2,1,1,67.399415238823,1.86,FALSE,1,"corrib"
1995,91.9613963901106,2,2,2,89.4266559525999,5.61,FALSE,2,"corrib"
1995,97.09966809646,1,2,2,81.1439412248842,3.34,FALSE,2,"corrib"
1995,93.2670368801838,2,2,3,109.912034552224,8.79,TRUE,2,"corrib"
1995,131.192336352141,1,2,1,70.0640729895029,2.22,FALSE,1,"corrib"
1995,91.8062721840355,2,1,2,85.1152407386985,4.7,FALSE,1,"corrib"
1995,123.384823327391,2,2,2,87.9643121011764,4.2,FALSE,2,"corrib"
1995,89.1008103310466,1,2,2,87.2145103915163,4.85,FALSE,2,"corrib"
1995,157.125059327525,2,1,1,78.7538711193292,3.64,FALSE,1,"corrib"
1995,149.911852169291,1,1,1,70.6831554420122,2.3,FALSE,1,"corrib"
1995,96.7645618797348,2,2,2,101.497164671637,7.44,FALSE,2,"corrib"
1995,108.487528130185,2,1,2,92.3014315270091,4.99,FALSE,2,"corrib"
1995,95.1035072767467,2,1,3,107.701953078787,9.44,TRUE,2,"corrib"
1995,101.092399890376,1,1,2,90.4004006192319,4.58,TRUE,1,"corrib"
1995,98.4982149103268,1,2,2,82.7637697746552,3.8,FALSE,2,"corrib"
1995,156.840115924758,2,2,1,84.6997410921005,4.05,FALSE,1,"corrib"
1995,121.53579531905,2,2,2,81.7776152263387,3.67,TRUE,2,"corrib"
1995,141.104896374286,2,1,1,79.4597947651121,3.47,FALSE,1,"corrib"
1995,103.863957669457,2,2,2,94.379803726925,5.83,FALSE,2,"corrib"
1995,84.4245533506951,1,2,2,90.0136498874113,4.92,FALSE,2,"corrib"
1995,136.703788075784,1,2,1,74.4999465208249,3.45,FALSE,1,"corrib"
1995,101.708948879611,2,1,2,94.1638890080394,4.85,TRUE,1,"corrib"
1995,138.453879875976,2,1,1,72.669406652451,2.34,FALSE,1,"corrib"
1995,100.796585535892,2,1,3,105.429646467309,7.24,FALSE,2,"corrib"
1995,131.554358162776,1,1,1,70.6196972751289,2.36,FALSE,1,"corrib"
1995,81.1453835165864,1,1,2,86.9039442303662,4.35,FALSE,2,"corrib"
1995,156.925202708505,1,1,1,78.4299367364439,3.68,FALSE,1,"corrib"
1995,109.424150155145,1,1,2,76.2496123678037,2.86,FALSE,1,"corrib"
1995,110.243019040694,2,3,2,99.9372391648737,5.57,TRUE,2,"corrib"
1995,104.382259073291,2,2,2,87.5562335532786,4.82,TRUE,2,"corrib"
1995,105.841934731743,2,1,2,91.5480381486178,4.9,FALSE,2,"corrib"
1995,92.799076988593,1,3,2,79.5416332284855,3.36,FALSE,1,"corrib"
1995,157.7828190427,2,1,1,76.8083006038257,2.48,FALSE,2,"corrib"
1995,147.652190337032,1,2,1,69.9202964865886,2.24,FALSE,1,"corrib"
1995,134.89217367241,1,2,1,77.4926357900642,3.37,FALSE,1,"corrib"
1995,130.910563488737,1,2,1,66.3469665999872,2.28,TRUE,2,"corrib"
1995,93.6879606399302,1,2,2,94.6315430138472,6.19,FALSE,2,"corrib"
1995,87.3451482314967,2,1,2,90.5978221085253,4.83,TRUE,2,"corrib"
1995,93.5152464873326,2,1,2,95.0780569519299,6.11,FALSE,2,"corrib"
1995,118.555112004615,1,2,1,67.3694074335022,2.08,FALSE,1,"corrib"
1995,83.3780874956673,1,1,3,96.2737841514968,6.68,FALSE,2,"corrib"
1995,93.0779487168065,2,1,2,92.3850231855426,4.84,FALSE,2,"corrib"
1995,97.159987494126,1,1,2,83.7792016754665,3.58,FALSE,1,"corrib"
1995,96.1685561543521,2,2,2,93.617939323198,6.08,FALSE,1,"corrib"
1995,140.51190704595,1,2,1,74.5867956382953,2.69,FALSE,2,"corrib"
1995,153.12107980296,2,2,1,85.1459700894011,3.69,FALSE,1,"corrib"
1995,93.3826441154639,1,1,2,89.7202391708383,5.36,FALSE,2,"corrib"
1995,164.682354317262,2,1,1,80.4282176885712,3.2,FALSE,1,"corrib"
1995,94.441402075126,2,1,2,86.9866342093939,5.98,FALSE,2,"corrib"
1995,123.268384918588,2,1,2,87.5089463817617,3.96,FALSE,1,"corrib"
1995,125.084708943666,1,2,1,74.9275220008786,2.66,FALSE,2,"corrib"
1995,93.5391140878711,1,1,2,85.1069960831388,3.61,FALSE,2,"corrib"
1995,115.308235069156,2,1,3,117.816744431396,10.85,TRUE,2,"corrib"
1995,163.658348685225,2,1,1,82.927548907054,4.14,FALSE,1,"corrib"
1995,148.13413052562,2,2,1,NA,3.21,FALSE,1,"corrib"
1995,93.9958976519419,2,1,3,113.843831197141,9.77,FALSE,1,"corrib"
1995,142.164111416678,1,2,1,74.9348239101621,2.79,FALSE,2,"corrib"
1995,101.244041925368,2,2,2,100.251065208648,7.33,FALSE,2,"corrib"
1995,144.512087152245,1,2,1,76.9270998100725,3.18,FALSE,1,"corrib"
1995,140.141737744788,2,1,1,73.3454153359915,2.48,FALSE,2,"corrib"
1995,105.619475656986,2,1,3,105.145928014696,8.01,FALSE,2,"corrib"
1995,114.626796984776,2,1,2,89.8974991010188,5.73,TRUE,2,"corrib"
1995,140.563997448838,1,2,1,69.5648296527519,2.34,FALSE,1,"corrib"
1995,94.261122841103,1,2,2,88.783370210503,4.93,FALSE,2,"corrib"
1995,126.040836142383,2,1,3,122.967367773923,11.98,FALSE,1,"corrib"
1995,103.755986369392,1,1,2,37.7625043110281,6210,FALSE,2,"corrib"
1995,118.152754261161,2,2,2,82.0709762079964,4.57,TRUE,1,"corrib"
1995,90.544117291471,1,2,2,82.0006361113941,3.89,TRUE,1,"corrib"
1995,124.544289572415,2,2,2,88.9833945927082,4.88,TRUE,1,"corrib"
1995,90.7234496040123,2,1,2,93.7110063128863,6.22,FALSE,2,"corrib"
1995,104.141966405532,2,1,3,119.370405332968,13.21,FALSE,2,"corrib"
1995,92.0901879039519,1,2,2,87.3915284451793,4.83,FALSE,2,"corrib"
1995,91.2526217112754,1,1,2,75.1531736267978,2.55,FALSE,2,"corrib"
1995,97.1960232250866,1,2,2,89.0734328230332,5.31,FALSE,1,"corrib"
1995,145.931302482055,1,3,1,75.0603310294251,2.83,FALSE,2,"corrib"
1995,140.268004508042,1,1,1,75.3736418143695,2.7,FALSE,1,"corrib"
1995,78.259002058289,1,3,2,83.6383915120981,3.76,FALSE,2,"corrib"
1995,115.14745307714,2,1,2,86.0371558095583,3.96,TRUE,1,"corrib"
1995,107.660141687662,2,1,2,99.3708079046483,6.06,FALSE,2,"corrib"
1995,84.6812562152299,1,2,2,84.1740569133899,4.39,FALSE,2,"corrib"
1995,144.746164241236,2,1,1,71.0996938201814,2.3,FALSE,1,"corrib"
1995,181.911838191503,2,1,1,79.0539961709324,3.26,TRUE,2,"corrib"
1995,100.023745664197,2,1,2,81.3238137843318,3.48,FALSE,2,"corrib"
1995,142.273043429635,1,2,1,69.4223145585553,2.29,TRUE,1,"corrib"
1995,100.385847309101,1,2,2,90.5942462978762,4.76,TRUE,2,"corrib"
1995,71.5746211605367,1,3,2,85.1337705744274,4.32,FALSE,2,"corrib"
1995,89.5574941182446,1,1,3,108.994494421075,9.18,FALSE,2,"corrib"
1995,93.1632515134372,2,1,2,87.6208806330679,4.05,TRUE,2,"corrib"
1995,98.4362657143014,1,1,3,114.172952281581,10.61,TRUE,2,"corrib"
1995,86.9922406782467,2,2,3,104.105668009429,9.28,FALSE,2,"corrib"
1995,139.913198825686,2,2,1,79.6444813025023,3.15,FALSE,1,"corrib"
1995,83.9902684515523,1,2,2,88.1056349698706,4.13,FALSE,2,"corrib"
1995,95.2597789819019,1,1,2,87.1881438226462,5.2,FALSE,2,"corrib"
1995,110.618977733211,2,2,2,91.4219734442839,5.39,FALSE,2,"corrib"
1995,86.0769469287847,1,2,3,102.940484407831,6.53,FALSE,1,"corrib"
1995,117.101656102566,2,1,2,92.1074219707001,5.85,FALSE,2,"corrib"
1995,116.718547722877,2,1,4,129.77019396769,14.74,TRUE,2,"corrib"
1995,89.520588829179,1,3,2,82.1797276445964,3.76,FALSE,1,"corrib"
1995,103.630551076094,2,1,3,111.666701853749,10.57,TRUE,2,"corrib"
1995,89.555124905537,2,1,2,95.1494864975572,5.82,FALSE,2,"corrib"
1995,153.868909744222,2,1,1,81.6834535739633,3.45,FALSE,2,"corrib"
1995,79.8432124526852,1,1,2,31.4670149714124,3340,FALSE,1,"corrib"
1995,110.324410495558,2,2,3,108.694849494494,8.13,TRUE,2,"corrib"
1995,116.892445418222,2,2,2,99.3946931348622,5.58,TRUE,2,"corrib"
1995,80.9201234891704,1,2,2,91.713815254538,4.9,FALSE,2,"corrib"
1995,110.315318171576,2,1,2,99.8120191859511,6.02,FALSE,2,"corrib"
